"every","mean p2p","var p2p","mean CI low","mean CI high","var CI low","var CI high","cv CI low","cv CI high"
0.,0.,0.,0.,0.,0.,0.,0.,0.
1.,23.937898089171973,1.211262861342479,23.78980891719745,24.105095541401273,0.9168299853013229,1.4603135717785398,0.03993575121767754,0.051219747413916564
2.,47.75714285714286,1.80103021978022,47.56428571428572,47.99285714285714,1.4390109890109888,2.465521978021978,0.024627082360008327,0.031925460786242366
3.,71.484375,3.283482142857143,71.00390625,71.89453125,2.2896205357142856,4.365931919642857,0.02154805539870143,0.02878596583797804
4.,95.15322580645162,5.390322580645162,94.28225806451613,95.95161290322581,3.107661290322581,7.4383064516129025,0.01969663100891509,0.02844994475094811
5.,117.375,6.1875,115.5,118.125,1.265625,9.1875,0.009600000000000001,0.02566001196398337
"","","","","","","","",""
