"every","mean p2p","var p2p","mean CI low","mean CI high","var CI low","var CI high","cv CI low","cv CI high"
0.,0.,0.,0.,0.,0.,0.,0.,0.
1.,18.39041095890411,25.829837328767123,17.147260273972602,19.78767123287671,18.31742294520548,30.780393835616437,0.2443447511309354,0.30910451796997707
2.,37.56122448979592,42.535235969387756,36.244897959183675,38.923469387755105,30.825095663265305,54.72608418367347,0.1459712931362417,0.1974509632759855
3.,57.80357142857143,36.08035714285714,55.044642857142854,60.830357142857146,24.10342261904762,44.47247023809524,0.08372792180584836,0.125487075019247
4.,74.44736842105263,34.99013157894737,72.15789473684211,78.78947368421052,20.7796052631579,49.973684210526315,0.05591572405168432,0.08754559396130675
5.,91.03125,28.436383928571427,88.78125,96.,6.870535714285715,53.03571428571428,0.028238034519363093,0.06907622435776851
"","","","","","","","",""
