"every","mean p2p","var p2p","mean CI low","mean CI high","var CI low","var CI high","cv CI low","cv CI high"
0.,0.,0.,0.,0.,0.,0.,0.,0.
1.,24.21875,8.622844827586206,23.915625,24.578125,3.288362068965517,14.263313087774295,0.05779347565373882,0.1705128888645933
2.,47.896694214876035,13.454013922704982,47.45454545454545,48.37603305785124,4.4369534652446765,23.73869208874867,0.04626682625737396,0.0976276610785486
3.,71.58895705521472,15.663334090736953,71.01840490797547,72.19018404907976,4.5750965689616,29.48784367189275,0.016354803108172587,0.07815307107144327
4.,96.10227272727273,16.184822361546498,95.4090909090909,96.97727272727273,0.8881922675026124,37.076149425287355,0.00933850470877375,0.06756899114100225
5.,121.,1.125,120.6470588235294,121.47058823529412,0.49264705882352944,1.6911764705882353,0.0064500364183066655,0.011633355577468172
"","","","","","","","",""
