"every","mean p2p","var p2p","mean CI low","mean CI high","var CI low","var CI high","cv CI low","cv CI high"
0.,0.,0.,0.,0.,0.,0.,0.,0.
1.,23.351151315789473,2.0262445446847317,23.200657894736842,23.50904605263158,1.4821928738926526,2.744569111516415,0.05132513154757213,0.0721609411062004
2.,46.63212435233161,3.328155359455959,46.2940414507772,46.92357512953368,2.36885727007772,4.631092130829016,0.03319318087429475,0.04546685071732742
3.,70.09615384615384,5.116346153846154,69.50274725274726,70.46703296703296,3.142032967032967,6.963324175824175,0.026471805196433797,0.03896427039463346
4.,89.14285714285714,3.455357142857143,88.82142857142857,90.21428571428571,0.08035714285714286,4.580357142857143,0.003145958752752189,0.025641025641025644
"","","","","","","","",""
