"every","mean p2p","var p2p","mean CI low","mean CI high","var CI low","var CI high","cv CI low","cv CI high"
0.,0.,0.,0.,0.,0.,0.,0.,0.
1.,24.677503250975292,9.763047924794105,24.47594278283485,24.90897269180754,5.8996633885999135,14.08073593953186,0.09551434585653652,0.15263655454545325
2.,48.45709281961471,14.508243463299229,48.169877408056045,48.74781085814361,8.304710111531017,20.45999938550404,0.0616233211469983,0.09474271744693588
3.,72.56951871657753,17.570221215466447,72.16042780748663,72.96256684491979,9.326726498544824,28.692921965276483,0.03889389151489889,0.0733321385595901
4.,97.52513966480447,0.8238026489234825,97.41899441340782,97.64804469273743,0.6268281965978282,1.012177515535748,0.008059123109446587,0.01022078867773719
"","","","","","","","",""
