-95.25,12257.161011911014
-94.5,12713.1194958162
-93.75,12588.111649642753
-93.,11896.795096417802
-92.25,10681.611659673787
-91.5,9017.025434900153
-90.75,6993.825829750869
-90.,4715.471957347022
-89.25,2276.8293491276618
-88.5,-225.3204487852586
-87.75,-2708.9263892963063
-87.,-5077.049616854316
-86.25,-7253.653056273655
-85.5,-9144.467863050431
-84.75,-10685.12741970475
-84.,-11839.204147303615
-83.25,-12573.027229441523
-82.5,-12865.320452044598
-81.75,-12696.19518064613
-81.,-12079.572046549232
-80.25,-11004.494459394478
-79.5,-9503.380488641686
-78.75,-7643.818643922728
-78.,-5446.138718142949
-77.25,-3001.5716580187704
-76.5,-396.58969174166816
-75.75,2270.411441779287
-75.,4891.521423604616
-74.25,7326.45854504626
-73.5,9475.558393599806
-72.75,11233.574310453603
-72.,12522.296478653878
-71.25,13263.773089778404
-70.5,13427.975397369366
-69.75,13009.317366094296
-69.,12028.046959354971
-68.25,10537.088150349884
-67.5,8607.107372064667
-66.75,6332.224571064499
-66.,3810.266234502352
-65.25,1163.4844176144993
-64.5,-1506.356414780557
-63.75,-4086.674704875139
-63.,-6477.5716803584855
-62.25,-8596.761643456679
-61.5,-10382.555072295683
-60.75,-11750.220747324865
-60.,-12669.703671081534
-59.25,-13126.494336662818
-58.5,-13104.517453701153
-57.75,-12607.216519862915
-57.,-11659.183860479508
-56.25,-10275.12510199477
-55.5,-8490.087403736914
-54.75,-6359.306619975951
-54.,-3947.881228349698
-53.25,-1345.172412736422
-52.5,1362.0629646539157
-51.75,4050.8488653378836
-51.,6609.525748655722
-50.25,8923.0347604017
-49.5,10882.684363106962
-48.75,12392.95898295915
-48.,13384.6790312237
-47.25,13804.715220629705
-46.5,13620.140536345034
-45.75,12845.840774787268
-45.,11520.442698981598
-44.25,9708.05665953027
-43.5,7500.97009668909
-42.75,5000.344045688574
-42.,2319.99623306121
-41.25,-422.37929739919474
-40.5,-3114.970346737169
-39.75,-5650.804251290849
-39.,-7940.029298318597
-38.25,-9901.075291463032
-37.5,-11471.885773466403
-36.75,-12606.926590156138
-36.,-13274.470837010602
-35.25,-13457.948698882792
-34.5,-13154.74777975348
-33.75,-12374.782017847845
-33.,-11127.254362746537
-32.25,-9447.194450576608
-31.5,-7379.011857946066
-30.75,-4987.360840956238
-30.,-2356.3491750992935
-29.25,414.4920307772985
-28.5,3217.8882342790534
-27.75,5938.20413178131
-27.,8451.398616149747
-26.25,10639.86863939773
-25.5,12404.481534854202
-24.75,13649.509279818189
-24.,14305.755783621791
-23.25,14338.38865731669
-22.5,13743.255204176861
-21.75,12544.675638936054
-21.,10808.818730887248
-20.25,8625.9910237875
-19.5,6102.793160777867
-18.75,3354.025747241295
-18.,506.81791171741844
-17.25,-2321.844845386823
-16.5,-5026.8936931935805
-15.75,-7502.137393432827
-15.,-9662.881297458107
-14.25,-11435.557643088141
-13.5,-12770.540529367732
-12.75,-13626.282897752835
-12.,-13991.768909722514
-11.25,-13842.103247334937
-10.5,-13193.055773224973
-9.75,-12057.706052010948
-9.,-10466.244679345002
-8.25,-8447.981296753027
-7.5,-6068.750364769833
-6.75,-3401.907636007098
-6.,-541.8310375583568
-5.25,2414.464291273113
-4.5,5348.996964393577
-3.75,8127.76962879227
-3.,10623.985578532942
-2.25,12718.48175850414
-1.5,14309.213841011842
-0.75,15306.368813949024
0.,15645.8268618322
0.75,15306.368813949024
1.5,14309.213841011842
2.25,12718.48175850414
3.,10623.985578532942
3.75,8127.76962879227
4.5,5348.996964393577
5.25,2414.464291273113
6.,-541.8310375583568
6.75,-3401.907636007098
7.5,-6068.750364769833
8.25,-8447.981296753027
9.,-10466.244679345002
9.75,-12057.706052010948
10.5,-13193.055773224973
11.25,-13842.103247334937
12.,-13991.768909722514
12.75,-13626.282897752835
13.5,-12770.540529367732
14.25,-11435.557643088141
15.,-9662.881297458107
15.75,-7502.137393432827
16.5,-5026.8936931935805
17.25,-2321.844845386823
18.,506.81791171741844
18.75,3354.025747241295
19.5,6102.793160777867
20.25,8625.9910237875
21.,10808.818730887248
21.75,12544.675638936054
22.5,13743.255204176861
23.25,14338.38865731669
24.,14305.755783621791
24.75,13649.509279818189
25.5,12404.481534854202
26.25,10639.86863939773
27.,8451.398616149747
27.75,5938.20413178131
28.5,3217.8882342790534
29.25,414.4920307772985
30.,-2356.3491750992935
30.75,-4987.360840956238
31.5,-7379.011857946066
32.25,-9447.194450576608
33.,-11127.254362746537
33.75,-12374.782017847845
34.5,-13154.74777975348
35.25,-13457.948698882792
36.,-13274.470837010602
36.75,-12606.926590156138
37.5,-11471.885773466403
38.25,-9901.075291463032
39.,-7940.029298318597
39.75,-5650.804251290849
40.5,-3114.970346737169
41.25,-422.37929739919474
42.,2319.99623306121
42.75,5000.344045688574
43.5,7500.97009668909
44.25,9708.05665953027
45.,11520.442698981598
45.75,12845.840774787268
46.5,13620.140536345034
47.25,13804.715220629705
48.,13384.6790312237
48.75,12392.95898295915
49.5,10882.684363106962
50.25,8923.0347604017
51.,6609.525748655722
51.75,4050.8488653378836
52.5,1362.0629646539157
53.25,-1345.172412736422
54.,-3947.881228349698
54.75,-6359.306619975951
55.5,-8490.087403736914
