-95.25,-3726.028775338699
-94.5,-3199.184185143781
-93.75,-2818.78116213313
-93.,-2490.414951470884
-92.25,-2166.0723669698978
-91.5,-1894.9035603667996
-90.75,-1572.622019141574
-90.,-1243.6320342654485
-89.25,-899.5842548223777
-88.5,-651.167929103257
-87.75,-583.9114980632953
-87.,-540.4827299205092
-86.25,-503.1361021279408
-85.5,-548.0168678822396
-84.75,-729.0364755002398
-84.,-987.1587131752669
-83.25,-1320.260623177508
-82.5,-1642.8888733849847
-81.75,-1971.3445737387826
-81.,-2256.458555905286
-80.25,-2452.074339418282
-79.5,-2558.61473045347
-78.75,-2483.1732916327214
-78.,-2378.957826480047
-77.25,-2165.71088665947
-76.5,-1966.152535619857
-75.75,-1695.838260172467
-75.,-1344.326514365794
-74.25,-865.7077887300851
-73.5,-311.0714055415879
-72.75,178.02178026373053
-72.,580.6175388769693
-71.25,855.1297462125735
-70.5,986.6051454757703
-69.75,993.0282923635506
-69.,839.6004181941937
-68.25,543.9865578197199
-67.5,174.2011877562352
-66.75,-261.3457743080763
-66.,-690.3204578727717
-65.25,-1100.0373303936349
-64.5,-1511.0522261166814
-63.75,-1960.221048446547
-63.,-2299.416872407399
-62.25,-2502.548894142814
-61.5,-2566.65714297991
-60.75,-2561.7999188801978
-60.,-2464.102705483897
-59.25,-2266.4692850865786
-58.5,-2027.2236216373317
-57.75,-1774.179077308947
-57.,-1572.8598331641915
-56.25,-1372.4891838239284
-55.5,-1193.7186620008574
-54.75,-1028.8131731209014
-54.,-897.3279070498319
-53.25,-781.4677265632095
-52.5,-766.7466085702026
-51.75,-894.7992411331528
-51.,-1109.2659058933882
-50.25,-1436.161671283337
-49.5,-1838.1219736671858
-48.75,-2233.274550245736
-48.,-2541.459888461093
-47.25,-2788.055448271023
-46.5,-2885.8491549423093
-45.75,-2789.3453714589664
-45.,-2467.7832050497304
-44.25,-2065.623885029623
-43.5,-1566.291626308743
-42.75,-967.7391554148346
-42.,-308.94639170900615
-41.25,361.7399906783364
-40.5,990.9994352716665
-39.75,1528.821950547588
-39.,1909.7581403668312
-38.25,2127.959143751601
-37.5,2149.759166459674
-36.75,1972.7411291372816
-36.,1646.5713939004713
-35.25,1190.5602883955376
-34.5,631.4937618819021
-33.75,52.118845353318015
-33.,-584.4790759755903
-32.25,-1215.3406361180946
-31.5,-1834.115489114501
-30.75,-2381.419423752269
-30.,-2822.8278403648173
-29.25,-3143.260700538911
-28.5,-3306.7026601012208
-27.75,-3286.3263505036043
-27.,-3098.8954101281893
-26.25,-2758.468818562976
-25.5,-2266.4383683525334
-24.75,-1656.1191229158119
-24.,-906.8749041489381
-23.25,-80.8705701600006
-22.5,776.0508404544616
-21.75,1601.7350588040088
-21.,2334.0111060029208
-20.25,2948.270005133766
-19.5,3373.0183333496675
-18.75,3576.5251787421257
-18.,3525.2512909702973
-17.25,3203.930286548542
-16.5,2599.6994713118474
-15.75,1728.0988935238258
-15.,650.2179944268605
-14.25,-539.1341654440729
-13.5,-1735.5871080210686
-12.75,-2908.4171527452386
-12.,-4013.362360405043
-11.25,-4914.992961857782
-10.5,-5585.823770352362
-9.75,-5912.430499854613
-9.,-5791.497909149508
-8.25,-5152.770246597364
-7.5,-4039.4575333362486
-6.75,-2441.0842315630252
-6.,-426.77805004047883
-5.25,1889.7437733076156
-4.5,4477.786644731962
-3.75,7243.897513290619
-3.,10089.095260866094
-2.25,12801.262352028758
-1.5,15204.679058892376
-0.75,17118.43182851328
0.,18271.64912755239
0.75,17118.43182851328
1.5,15204.679058892376
2.25,12801.262352028758
3.,10089.095260866094
3.75,7243.897513290619
4.5,4477.786644731962
5.25,1889.7437733076156
6.,-426.77805004047883
6.75,-2441.0842315630252
7.5,-4039.4575333362486
8.25,-5152.770246597364
9.,-5791.497909149508
9.75,-5912.430499854613
10.5,-5585.823770352362
11.25,-4914.992961857782
12.,-4013.362360405043
12.75,-2908.4171527452386
13.5,-1735.5871080210686
14.25,-539.1341654440729
15.,650.2179944268605
15.75,1728.0988935238258
16.5,2599.6994713118474
17.25,3203.930286548542
18.,3525.2512909702973
18.75,3576.5251787421257
19.5,3373.0183333496675
20.25,2948.270005133766
21.,2334.0111060029208
21.75,1601.7350588040088
22.5,776.0508404544616
23.25,-80.8705701600006
24.,-906.8749041489381
24.75,-1656.1191229158119
25.5,-2266.4383683525334
26.25,-2758.468818562976
27.,-3098.8954101281893
27.75,-3286.3263505036043
28.5,-3306.7026601012208
29.25,-3143.260700538911
30.,-2822.8278403648173
30.75,-2381.419423752269
31.5,-1834.115489114501
32.25,-1215.3406361180946
33.,-584.4790759755903
33.75,52.118845353318015
34.5,631.4937618819021
35.25,1190.5602883955376
36.,1646.5713939004713
36.75,1972.7411291372816
37.5,2149.759166459674
38.25,2127.959143751601
39.,1909.7581403668312
39.75,1528.821950547588
40.5,990.9994352716665
41.25,361.7399906783364
42.,-308.94639170900615
42.75,-967.7391554148346
43.5,-1566.291626308743
44.25,-2065.623885029623
45.,-2467.7832050497304
45.75,-2789.3453714589664
46.5,-2885.8491549423093
47.25,-2788.055448271023
48.,-2541.459888461093
48.75,-2233.274550245736
49.5,-1838.1219736671858
50.25,-1436.161671283337
51.,-1109.2659058933882
51.75,-894.7992411331528
52.5,-766.7466085702026
53.25,-781.4677265632095
54.,-897.3279070498319
54.75,-1028.8131731209014
55.5,-1193.7186620008574
56.25,-1372.4891838239284
57.,-1572.8598331641915
57.75,-1774.179077308947
58.5,-2027.2236216373317
59.25,-2266.4692850865786
60.,-2464.102705483897
60.75,-2561.7999188801978
61.5,-2566.65714297991
62.25,-2502.548894142814
63.,-2299.416872407399
63.75,-1960.221048446547
64.5,-1511.0522261166814
65.25,-1100.0373303936349
66.,-690.3204578727717
66.75,-261.3457743080763
67.5,174.2011877562352
68.25,543.9865578197199
69.,839.6004181941937
69.75,993.0282923635506
70.5,986.6051454757703
71.25,855.1297462125735
72.,580.6175388769693
72.75,178.02178026373053
73.5,-311.0714055415879
74.25,-865.7077887300851
75.,-1344.326514365794
75.75,-1695.838260172467
76.5,-1966.152535619857
77.25,-2165.71088665947
78.,-2378.957826480047
78.75,-2483.1732916327214
79.5,-2558.61473045347
80.25,-2452.074339418282
81.,-2256.458555905286
81.75,-1971.3445737387826
82.5,-1642.8888733849847
83.25,-1320.260623177508
84.,-987.1587131752669
84.75,-729.0364755002398
85.5,-548.0168678822396
86.25,-503.1361021279408
87.,-540.4827299205092
87.75,-583.9114980632953
