dawn delay,mean trough time,cv trough time
0.0,6.706666666666667,0.11734444667364981
2.7829999999999977,8.483333333333333,0.015115873774822335
2.8499999999999943,8.17,0.06020070564028384
0.0,4.653333333333333,0.18473278142607963
2.180000000000007,8.453333333333333,0.024993254895270777
