dawn delay,mean trough time,cv trough time
0.0,6.938775510204081,0.10282497211919857
2.7829999999999977,8.698979591836732,0.07328010054147734
2.8499999999999943,8.586734693877553,0.07621917054845564
0.0,6.897435897435898,0.11681761563640432
2.180000000000007,8.439790575916234,0.06825904676810327
