time,light
76.502,0.9779777660137634
76.669,0.9779777660137634
77.003,0.9779777660137634
77.169,0.9779777660137634
77.336,0.9779777660137634
77.503,0.9779777660137634
77.669,0.9779777660137634
78.003,0.9779777660137634
78.17,0.9779777660137634
78.336,0.9779777660137634
78.503,0.9779777660137634
78.67,0.9779777660137634
79.003,0.9779777660137634
79.17,0.9779777660137634
79.336,0.9779777660137634
79.503,0.9779777660137634
79.67,0.9779777660137634
80.002,0.9779777660137634
80.169,0.9779777660137634
80.336,0.9779777660137634
80.502,0.9779777660137634
80.669,0.9779777660137634
81.002,0.9779777660137634
81.169,0.9779777660137634
81.335,0.9779777660137634
81.502,0.9779777660137634
81.669,0.9779777660137634
82.004,0.9779777660137634
82.17,0.9779777660137634
82.337,0.9779777660137634
82.504,0.9779777660137634
82.67,0.9779777660137634
83.003,0.9779777660137634
83.17,0.0
83.336,0.0
83.503,0.0
83.67,0.0
84.002,0.0
84.169,0.0
84.336,0.0
84.502,0.0
84.669,0.0
84.836,0.0
85.002,0.0
85.169,0.0
85.336,0.0
85.502,0.0
85.669,0.0
85.836,0.0
86.002,0.0
86.169,0.0
86.336,0.0
86.502,0.0
86.669,0.0
86.836,0.0
87.002,0.0
87.169,0.0
87.336,0.0
87.502,0.0
87.669,0.0
88.002,0.0
88.169,0.0
88.336,0.0
88.502,0.0
88.669,0.0
88.836,0.0
89.002,0.0
89.169,0.0
89.336,0.0
89.502,0.0
89.669,0.0
89.836,0.0
90.002,0.0
90.169,0.0
90.336,0.0
90.502,0.0
90.669,0.0
90.836,0.0
91.002,0.0
91.169,0.0
91.336,0.0
91.502,0.0
91.669,0.0
92.003,0.0
92.17,0.0
92.336,0.0
92.503,0.0
92.67,0.0
92.836,0.0
93.003,0.0
93.17,0.0
93.336,0.0
93.503,0.0
93.67,0.0
93.836,0.0
94.003,0.0
94.17,0.0
94.336,0.0
94.503,0.0
94.67,0.0
94.836,0.0
95.003,0.0
95.17,0.0
95.336,0.0
95.503,0.0
95.67,0.0
96.005,1.3689117778772948
96.172,1.3689117778772948
96.339,1.3689117778772948
96.505,1.3689117778772948
96.672,1.3689117778772948
97.003,1.3689117778772948
97.169,1.3689117778772948
97.336,1.3689117778772948
97.503,1.3689117778772948
97.669,1.3689117778772948
98.004,1.3689117778772948
98.171,1.3689117778772948
98.337,1.3689117778772948
98.504,1.3689117778772948
98.671,1.3689117778772948
99.004,1.3689117778772948
99.171,1.3689117778772948
99.338,1.3689117778772948
99.504,1.3689117778772948
99.671,1.3689117778772948
100.0,1.3689117778772948
100.17,1.3689117778772948
100.34,1.3689117778772948
100.5,1.3689117778772948
100.67,1.3689117778772948
101.0,1.3689117778772948
101.17,1.3689117778772948
101.34,1.3689117778772948
101.5,1.3689117778772948
101.67,1.3689117778772948
102.0,1.3689117778772948
102.17,1.3689117778772948
102.34,1.3689117778772948
102.5,1.3689117778772948
102.67,1.3689117778772948
103.0,1.3689117778772948
103.17,1.3689117778772948
103.34,1.3689117778772948
103.5,1.3689117778772948
103.67,1.3689117778772948
104.0,1.3689117778772948
104.17,1.3689117778772948
104.34,1.3689117778772948
104.5,1.3689117778772948
104.67,1.3689117778772948
105.0,1.3689117778772948
105.17,1.3689117778772948
105.34,1.3689117778772948
105.5,1.3689117778772948
105.67,1.3689117778772948
106.0,1.3689117778772948
106.17,1.3689117778772948
106.34,1.3689117778772948
106.5,1.3689117778772948
106.67,1.3689117778772948
107.0,1.3689117778772948
107.17,1.3689117778772948
107.34,0.0
107.5,0.0
107.67,0.0
108.0,0.0
108.17,0.0
108.34,0.0
108.5,0.0
108.67,0.0
108.84,0.0
109.0,0.0
109.17,0.0
109.34,0.0
109.5,0.0
109.67,0.0
109.84,0.0
110.0,0.0
110.17,0.0
110.34,0.0
110.5,0.0
110.67,0.0
110.84,0.0
111.0,0.0
111.17,0.0
111.34,0.0
111.5,0.0
111.67,0.0
112.0,0.0
112.17,0.0
112.34,0.0
112.5,0.0
112.67,0.0
112.84,0.0
113.0,0.0
113.17,0.0
113.34,0.0
113.5,0.0
113.67,0.0
113.84,0.0
114.0,0.0
114.17,0.0
114.34,0.0
114.5,0.0
114.67,0.0
114.84,0.0
115.0,0.0
115.17,0.0
115.34,0.0
115.5,0.0
115.67,0.0
116.0,0.0
116.17,0.0
116.34,0.0
116.5,0.0
116.67,0.0
116.84,0.0
117.0,0.0
117.17,0.0
117.34,0.0
117.5,0.0
117.67,0.0
117.84,0.0
118.0,0.0
118.17,0.0
118.34,0.0
118.5,0.0
118.67,0.0
118.84,0.0
119.0,0.0
119.17,0.0
119.34,0.0
119.5,0.0
119.67,0.0
120.0,0.6590542099192613
120.17,0.6590542099192613
120.34,0.6590542099192613
120.5,0.6590542099192613
120.67,0.6590542099192613
121.0,0.6590542099192613
121.17,0.6590542099192613
121.34,0.6590542099192613
121.5,0.6590542099192613
121.67,0.6590542099192613
122.0,0.6590542099192613
122.17,0.6590542099192613
122.34,0.6590542099192613
122.5,0.6590542099192613
122.67,0.6590542099192613
123.0,0.6590542099192613
123.17,0.6590542099192613
123.34,0.6590542099192613
123.5,0.6590542099192613
123.67,0.6590542099192613
124.01,0.6590542099192613
124.17,0.6590542099192613
124.34,0.6590542099192613
124.51,0.6590542099192613
124.67,0.6590542099192613
125.0,0.6590542099192613
125.17,0.6590542099192613
125.34,0.6590542099192613
125.5,0.6590542099192613
125.67,0.6590542099192613
126.0,0.6590542099192613
126.17,0.6590542099192613
126.34,0.6590542099192613
126.5,0.6590542099192613
126.67,0.6590542099192613
127.01,0.6590542099192613
127.17,0.6590542099192613
127.34,0.6590542099192613
127.51,0.6590542099192613
127.67,0.6590542099192613
128.0,0.6590542099192613
128.17,0.6590542099192613
128.67,0.6590542099192613
