time,light
-13.175958333333332,0.3708333333333332
-12.982833333333332,0.3
-12.789708333333332,0.22916666666666666
-12.60220833333333,0.17916666666666667
-12.414749999999998,0.13333333333333336
-12.227249999999998,0.09583333333333334
-12.039762499999995,0.07083333333333333
-11.852287499999997,0.049999999999999996
-11.671783333333329,0.0375
-11.491254166666664,0.02916666666666667
-11.310737499999997,0.020833333333333332
-11.130233333333331,0.012500000000000002
-10.949704166666663,0.004166666666666667
-10.776104166666665,0.0
-10.602474999999998,0.0
-10.4288625,0.0
-10.2552625,0.0
-10.074604166666665,0.0
-9.900916666666665,0.0
-9.7272,0.0
-9.553499999999998,0.0
-9.379812499999998,0.0
-9.206095833333332,0.0
-9.03239583333333,0.0
-8.85870833333333,0.0
-8.684991666666665,0.0
-8.511291666666665,0.0
-8.337604166666663,0.0
-8.163887499999998,0.0
-7.9901874999999976,0.0
-7.816487499999998,0.0
-7.642787499999998,0.0
-7.469091666666665,0.0
-7.2953916666666645,0.0
-7.121691666666667,0.0
-6.947995833333333,0.0
-6.7742958333333325,0.0
-6.600595833333333,0.0
-6.4269,0.0
-6.2532,0.0
-6.072616666666668,0.0
-5.899066666666666,0.0
-5.725516666666667,0.0
-5.551966666666668,0.0
-5.378416666666667,0.0
-5.204866666666668,0.0
-5.031316666666668,0.0
-4.8577666666666675,0.0
-4.684216666666667,0.0
-4.510666666666668,0.0
-4.337116666666668,0.0
-4.163566666666668,0.0
-3.990016666666668,0.0
-3.8164666666666682,0.0
-3.6429166666666677,0.0
-3.4693666666666676,0.0
-3.2958166666666675,0.0
-3.122266666666667,0.0
-2.9487174999999994,0.0
-2.7751658333333338,0.0
-2.601615416666666,0.0
-2.4280662499999996,0.0
-2.2545145833333327,0.0
-2.0740840279166664,0.004166666666666667
-1.9005411112499992,0.008333333333333333
-1.7269940279166658,0.012500000000000002
-1.5534469445833325,0.016666666666666666
-1.3799040279166659,0.025000000000000005
-1.1994486112500005,0.041666666666666664
-1.0189944445833337,0.05833333333333333
-0.8385444445833338,0.07916666666666666
-0.658090277916667,0.09999999999999999
-0.4776361112500002,0.12083333333333333
-0.29017777791666677,0.14583333333333334
-0.10271527791666642,0.17500000000000002
0.08474722208333348,0.2041666666666667
0.2722055554166667,0.24583333333333335
0.4596680554166667,0.29583333333333334
0.6540388887499999,0.3541666666666667
0.8484097220833333,0.42083333333333334
1.0427805554166667,0.4875
1.2371513887499999,0.5583333333333332
1.4315230554166665,0.6333333333333333
1.632829722083333,0.7208333333333333
1.8341376387499997,0.8041666666666667
2.0354468054166666,0.8958333333333334
2.236753472083333,1.0
2.4311812499999994,1.0999999999999999
2.6325675,1.2291666666666667
2.8339537499999996,1.3541666666666667
3.0353399999999997,1.4958333333333333
3.23672625,1.6249999999999998
3.431204166666667,1.7499999999999998
3.6326291666666664,1.8624999999999998
3.834058333333333,1.9749999999999999
4.0354833333333335,2.1083333333333334
4.236908333333333,2.245833333333333
4.431329166666667,2.370833333333333
4.632654166666667,2.475
4.833975,2.566666666666667
5.0353,2.620833333333333
5.236625,2.65
5.431037500000001,2.691666666666667
5.632450000000001,2.6916666666666664
5.833866666666666,2.6875
6.035279166666666,2.6833333333333336
6.236691666666666,2.6916666666666664
6.431170833333334,2.6875
6.6325416666666674,2.6374999999999997
6.8339125,2.6041666666666665
7.0352875,2.5416666666666665
7.236658333333334,2.4708333333333328
7.431075,2.3666666666666663
7.632420833333332,2.2583333333333333
7.833749999999999,2.1333333333333333
8.035095833333333,2.0124999999999997
8.236454166666666,1.883333333333333
8.430837499999999,1.7625
8.632191666666666,1.633333333333333
8.8335625,1.4833333333333334
9.034945833333333,1.3250000000000002
9.236300000000002,1.175
9.4307625,1.0416666666666667
9.632158333333335,0.9208333333333333
9.833566666666668,0.8250000000000002
10.034987500000002,0.7458333333333335
10.236383333333334,0.6458333333333334
10.430791666666668,0.5791666666666666
10.625212500000002,0.5166666666666666
10.819608333333335,0.44999999999999996
11.014016666666665,0.36666666666666664
11.2084375,0.2833333333333333
11.3959375,0.25
11.58345,0.19166666666666665
11.770975,0.15
11.958475,0.11666666666666668
12.145987499999999,0.08750000000000001
12.326583333333332,0.06666666666666667
12.507166666666668,0.04583333333333333
12.68775,0.029166666666666664
12.868333333333332,0.016666666666666666
13.048916666666665,0.008333333333333333
13.222541666666665,0.004166666666666667
13.396166666666666,0.0
13.569749999999999,0.0
13.743374999999999,0.0
13.923958333333331,0.0
14.097624999999999,0.0
14.271249999999997,0.0
14.444874999999998,0.0
14.618541666666665,0.0
14.792166666666665,0.0
14.965791666666666,0.0
15.139458333333332,0.0
15.313083333333331,0.0
15.486708333333333,0.0
15.660375,0.0
15.833999999999998,0.0
16.007625,0.0
16.181291666666667,0.0
16.354916666666664,0.0
16.528541666666666,0.0
16.70220833333333,0.0
16.875833333333333,0.0
17.049458333333334,0.0
17.223125,0.0
17.39675,0.0
17.570375,0.0
17.744041666666664,0.0
17.924583333333334,0.0
18.098166666666668,0.0
18.271708333333333,0.0
18.445291666666666,0.0
18.618875000000003,0.0
18.792416666666668,0.0
18.965999999999998,0.0
19.139583333333334,0.0
19.313125,0.0
19.486708333333336,0.0
19.66029166666667,0.0
19.833833333333335,0.0
20.007416666666668,0.0
20.181,0.0
20.354541666666666,0.0
20.528125,0.0
20.701708333333332,0.0
