time,light
-12.230125000000003,0.08333333333333333
-12.042708333333337,0.049999999999999996
-11.855283333333338,0.029166666666666664
-11.674791666666671,0.020833333333333332
-11.494312500000005,0.012500000000000002
-11.31380416666667,0.008333333333333333
-11.133312500000002,0.004166666666666667
-10.952833333333338,0.0
-10.77924166666667,0.0
-10.60566666666667,0.0
-10.432104166666669,0.0
-10.2585125,0.0
-10.077916666666669,0.0
-9.904212500000002,0.0
-9.730520833333333,0.0
-9.556841666666667,0.0
-9.3831375,0.0
-9.209445833333334,0.0
-9.035766666666667,0.0
-8.8620625,0.0
-8.688370833333336,0.0
-8.514691666666668,0.0
-8.3409875,0.0
-8.167295833333334,0.0
-7.993616666666667,0.0
-7.8199125,0.0
-7.646229166666667,0.0
-7.472541666666667,0.0
-7.298858333333334,0.0
-7.125175,0.0
-6.9514875,0.0
-6.777804166666667,0.0
-6.604120833333334,0.0
-6.430433333333333,0.0
-6.25675,0.0
-6.0761875,0.0
-5.902641666666667,0.0
-5.729091666666666,0.0
-5.555545833333333,0.0
-5.382000000000001,0.0
-5.20845,0.0
-5.034904166666666,0.0
-4.8613583333333334,0.0
-4.687808333333334,0.0
-4.5142625,0.0
-4.340716666666666,0.0
-4.167166666666667,0.0
-3.9936208333333334,0.0
-3.8200749999999997,0.0
-3.6465250000000005,0.0
-3.472979166666667,0.0
-3.2994333333333334,0.0
-3.1258833333333342,0.0
-2.952337500000001,0.0
-2.778792500000001,0.0
-2.605244583333334,0.0
-2.4316979166666672,0.0
-2.2581529166666674,0.0
-2.077665416666667,0.004166666666666667
-1.9040570833333337,0.008333333333333333
-1.7304529166666667,0.012500000000000002
-1.5568487499999997,0.016666666666666666
-1.383240416666666,0.020833333333333332
-1.2026945833333336,0.024999999999999998
-1.0221487500000002,0.029166666666666664
-0.8416029166666669,0.03333333333333333
-0.6610570833333337,0.041666666666666664
-0.48051125000000044,0.049999999999999996
-0.2929904166666668,0.0625
-0.10546958333333324,0.075
0.0820470833333334,0.08750000000000001
0.26956791666666674,0.09999999999999999
0.45708875000000004,0.11666666666666665
0.6515345833333334,0.12916666666666665
0.8459845833333334,0.14583333333333331
1.0404345833333335,0.16249999999999998
1.2348804166666667,0.17916666666666667
1.4293304166666667,0.19999999999999998
1.63074375,0.22499999999999998
1.832154166666667,0.24999999999999997
2.0335658333333333,0.2791666666666666
2.2349791666666667,0.3083333333333333
2.42945,0.3333333333333333
2.6308666666666665,0.3499999999999999
2.8322833333333333,0.3791666666666667
3.0336999999999996,0.4083333333333334
3.2351166666666664,0.4208333333333334
3.4295916666666666,0.43333333333333335
3.6309958333333334,0.46666666666666673
3.832404166666667,0.5208333333333334
4.033808333333334,0.5708333333333334
4.2352125,0.6291666666666668
4.429645833333333,0.6833333333333335
4.631054166666667,0.7416666666666667
4.832466666666667,0.7833333333333333
5.033879166666667,0.8125
5.2352875,0.8416666666666668
5.429770833333333,0.8916666666666667
5.631195833333333,0.9333333333333335
5.832620833333333,0.9666666666666667
6.034045833333334,1.0
6.235470833333333,1.025
6.4299333333333335,1.0416666666666667
6.631329166666667,1.05
6.832720833333333,1.0416666666666667
7.034112499999999,1.0291666666666666
7.235508333333333,1.0166666666666664
7.429954166666666,1.008333333333333
7.6313458333333335,0.9833333333333333
7.8327374999999995,0.9583333333333331
8.034141666666667,0.9458333333333333
8.235520833333332,0.9333333333333335
8.429983333333332,0.9
8.631375,0.8416666666666667
8.832783333333332,0.7833333333333333
9.034162499999999,0.7166666666666668
9.235554166666665,0.6499999999999999
9.42998333333333,0.5791666666666667
9.631341666666666,0.525
9.832712499999998,0.48333333333333334
10.034099999999999,0.4375
10.235458333333332,0.37499999999999994
10.429887499999998,0.31666666666666665
10.624329166666666,0.26666666666666666
10.818745833333333,0.21666666666666665
11.013174999999999,0.1708333333333333
11.207616666666665,0.12916666666666668
11.3951,0.09583333333333334
11.582599999999998,0.07500000000000001
11.770112499999998,0.05833333333333334
11.957595833333334,0.041666666666666664
12.145095833333334,0.029166666666666664
12.325666666666665,0.020833333333333332
12.506208333333333,0.012500000000000002
12.686750000000002,0.008333333333333333
12.867333333333335,0.004166666666666667
13.047875,0.0
13.2215,0.0
13.395125000000002,0.0
13.568750000000001,0.0
13.742375000000001,0.0
13.922916666666667,0.0
14.096541666666669,0.0
14.270166666666668,0.0
14.44375,0.0
14.617375000000003,0.0
14.791000000000002,0.0
14.964583333333337,0.0
15.138208333333337,0.0
15.311833333333334,0.0
15.485416666666671,0.0
15.659041666666669,0.0
15.832666666666668,0.0
16.006250000000005,0.0
16.179875000000003,0.0
16.3535,0.0
16.527083333333337,0.0
16.700708333333335,0.0
16.874333333333336,0.0
17.04791666666667,0.0
17.22154166666667,0.0
17.395166666666668,0.0
17.568750000000005,0.0
17.742375000000003,0.0
17.922916666666673,0.0
18.096541666666667,0.0
18.270166666666668,0.0
18.443750000000005,0.0
18.617375,0.0
18.791,0.0
18.964583333333337,0.0
19.138208333333335,0.0
19.311833333333336,0.0
19.48541666666667,0.0
19.65904166666667,0.0
19.83266666666667,0.0
20.006250000000005,0.0
20.179875000000003,0.0
20.353500000000007,0.0
20.527083333333337,0.0
20.700708333333335,0.0
20.87433333333334,0.0
21.047916666666676,0.0
21.22154166666667,0.0
21.39516666666667,0.0
21.56875000000001,0.004166666666666667
21.742375000000006,0.008333333333333333
21.92291666666667,0.016666666666666666
22.09654166666667,0.025000000000000005
22.270166666666668,0.03333333333333333
22.443750000000005,0.041666666666666664
22.617375000000006,0.049999999999999996
22.797958333333337,0.07083333333333333
22.9785,0.09583333333333333
23.15908333333333,0.12083333333333333
23.339666666666663,0.14166666666666666
23.520208333333333,0.1708333333333333
23.707708333333333,0.1958333333333333
23.89520833333334,0.22499999999999998
24.08270833333333,0.27499999999999997
24.270208333333333,0.3333333333333333
24.457708333333333,0.3958333333333333
24.652125,0.46249999999999997
24.84658333333334,0.5333333333333333
25.041041666666672,0.5958333333333333
25.23545833333333,0.6666666666666666
25.42991666666667,0.7333333333333333
25.631333333333334,0.7916666666666665
25.832750000000004,0.8541666666666665
26.034166666666675,0.9208333333333333
26.235583333333338,0.9999999999999999
26.430083333333332,1.070833333333333
26.63145833333333,1.1291666666666667
26.832833333333337,1.1916666666666664
27.03425,1.2749999999999997
27.235625000000002,1.3583333333333332
27.43004166666667,1.4124999999999996
27.631458333333338,1.5041666666666662
27.832875000000005,1.6083333333333332
28.034250000000004,1.708333333333333
28.23566666666667,1.7958333333333332
28.430166666666675,1.8791666666666664
28.631541666666667,1.9541666666666664
28.832916666666673,1.9999999999999998
29.034333333333336,2.0374999999999996
29.235708333333335,2.0624999999999996
29.43016666666667,2.0833333333333335
29.631541666666674,2.0916666666666663
29.832916666666677,2.1041666666666665
