"time [h]","sync idx"
0.75,0.9736507127897283
1.5,0.9679779181859115
2.25,0.9753331976366806
3.,0.9731445164856013
3.75,0.9764153971045382
4.5,0.9754989218018131
5.25,0.978588570406505
6.,0.9783825370527612
6.75,0.9810979432637925
7.5,0.9806449494468453
8.25,0.9811699841298732
9.,0.9789746128482393
9.75,0.9783616383001608
10.5,0.9766591379568544
11.25,0.9740400376776214
12.,0.9710469431129541
12.75,0.9699300688707532
13.5,0.9715033957177222
14.25,0.9717505638510425
15.,0.9736281466001591
15.75,0.9733686343797627
16.5,0.9735512276338197
17.25,0.9720253474794606
18.,0.9716331618758051
18.75,0.9693462727705027
19.5,0.9662013002507465
20.25,0.9602076684941174
21.,0.9550831603229168
21.75,0.9477196262459473
22.5,0.9396804423263824
23.25,0.9285052129350104
24.,0.9173704544160203
24.75,0.9090231333831795
25.5,0.9016258502955333
26.25,0.8963501357969763
27.,0.8907900737150227
27.75,0.8950815966454635
28.5,0.8955653348524575
29.25,0.9038029502215178
30.,0.9096261366302244
30.75,0.916564749635602
31.5,0.9214244492276584
32.25,0.9251079827981012
33.,0.9292113285659672
33.75,0.9328606822279616
34.5,0.9324099699536216
35.25,0.9314049266611368
36.,0.9314548948917187
36.75,0.9281740003229298
37.5,0.9273443076833394
38.25,0.9282897054704873
39.,0.9325988975706903
39.75,0.9372811539024206
40.5,0.9416231314717274
41.25,0.9466172076722738
42.,0.9514502444006794
42.75,0.9529494272425607
43.5,0.9542205030078552
44.25,0.9540717775888237
45.,0.9529029529622366
45.75,0.9500788697607322
46.5,0.9466996981140244
47.25,0.9397226959647688
48.,0.9333992736334312
48.75,0.9255327959066296
49.5,0.9172546973654134
50.25,0.905977269301293
51.,0.8972214311188794
51.75,0.8902512070989009
52.5,0.8842163294039027
53.25,0.8795073272380933
54.,0.872926710635172
54.75,0.8693792503970283
55.5,0.8611192793766413
56.25,0.8611134770103512
57.,0.8520451276929579
57.75,0.8541252341001468
58.5,0.8457373628289513
59.25,0.8420442154501305
60.,0.8394385576917047
60.75,0.832295246875652
61.5,0.8313159644157346
62.25,0.8210288736756649
63.,0.823860194428756
63.75,0.8239606599501567
64.5,0.8262336606450734
65.25,0.8383926923015438
66.,0.8394305887397516
66.75,0.8610451495055547
67.5,0.8606294902721077
68.25,0.865011294219243
69.,0.883505884945071
69.75,0.8936052905426952
70.5,0.9069995321469705
71.25,0.9005918047023098
72.,0.9065446812725109
72.75,0.900862808907636
73.5,0.9000341798194347
74.25,0.8912269739339409
75.,0.8970385397795623
75.75,0.8914396333899222
76.5,0.8871748066815083
77.25,0.8823422453803709
78.,0.8756149911364618
78.75,0.8769557763654067
79.5,0.8668866083608628
80.25,0.8671436264266033
81.,0.8542796957358518
81.75,0.8445803929832687
82.5,0.8275025156731827
83.25,0.8121442762039414
84.,0.7910154114264618
84.75,0.7682138252378335
85.5,0.7410407767031779
86.25,0.7255796736889875
87.,0.7140947828997667
87.75,0.7030102678965829
88.5,0.7061796340299663
89.25,0.708787307457416
90.,0.7318940212389745
90.75,0.757158838115685
91.5,0.7946333091508154
92.25,0.8195813723991092
93.,0.8494842270767741
93.75,0.8598374723772977
94.5,0.8723313658160036
95.25,0.8698378223578781
96.,0.8857080366382972
96.75,0.8924597970575101
97.5,0.9077143831026874
98.25,0.9078451301691797
99.,0.9006434891177234
99.75,0.8977513902816537
100.5,0.8947436536235345
101.25,0.892262088622966
102.,0.8867862805052447
102.75,0.8845190856652256
103.5,0.8806233987752772
104.25,0.8793491354345161
105.,0.8745464168654259
105.75,0.8697364510328351
106.5,0.8541160900747291
107.25,0.8436792782720512
108.,0.8196620519831779
108.75,0.7984670383112473
109.5,0.7652836621262502
110.25,0.729465999524507
111.,0.6635028526273056
111.75,0.6057591919838378
112.5,0.5417808926110075
113.25,0.45751868460713857
114.,0.4194139075873651
114.75,0.3755168229019908
115.5,0.39089762886653473
116.25,0.3819657876867221
117.,0.5304894117491937
117.75,0.5975026328402014
118.5,0.6922825542407846
119.25,0.7595959816435222
120.,0.8336263770056892
120.75,0.9066169540954924
121.5,0.936905406129399
122.25,0.9694481401489322
