"time [h]","sync idx"
0.75,0.8894100558252555
1.5,0.9255933101687891
2.25,0.9513709530491707
3.,0.9560149243281458
3.75,0.9673761791365
4.5,0.9700639671623073
5.25,0.9756796277014578
6.,0.9762814624324924
6.75,0.9772141346358154
7.5,0.978274940836063
8.25,0.9789845717113377
9.,0.9770679373322826
9.75,0.9768419300191891
10.5,0.9773713099469997
11.25,0.9785599127593663
12.,0.98062703971159
12.75,0.983240063779531
13.5,0.984691077773844
14.25,0.9854394089644833
15.,0.9862642957824397
15.75,0.9860779309468247
16.5,0.9861571802171974
17.25,0.985706867758791
18.,0.985741935835448
18.75,0.983929709024545
19.5,0.9835419990371649
20.25,0.9811920581446951
21.,0.9791431493157357
21.75,0.9758789846161435
22.5,0.9720581786869545
23.25,0.9668673185612187
24.,0.9607383638537097
24.75,0.9571246316764181
25.5,0.9528354429192228
26.25,0.9494650129326477
27.,0.9482432735438961
27.75,0.9506740437068382
28.5,0.9536310892815736
29.25,0.953958801695189
30.,0.9568486484131776
30.75,0.9567819747591075
31.5,0.9543601952509428
32.25,0.9545602377890015
33.,0.9542100989344648
33.75,0.9521030716660783
34.5,0.9500976089020964
35.25,0.9507123988915881
36.,0.9529366631385952
36.75,0.9586928262641361
37.5,0.9614214579996456
38.25,0.9648942206083401
39.,0.9678410455575538
39.75,0.9700475447753184
40.5,0.9720252218671099
41.25,0.972778169787624
42.,0.9743147435915477
42.75,0.9731807023293502
43.5,0.9739470808583447
44.25,0.9732571541202222
45.,0.9715503206777296
45.75,0.9687289884091832
46.5,0.9657170727582234
47.25,0.961133081561793
48.,0.9565356332219448
48.75,0.9501945742751899
49.5,0.9458059112744847
50.25,0.9436229889153662
51.,0.9406593254454406
51.75,0.9421603399588605
52.5,0.9453155474617292
53.25,0.9474579025606655
54.,0.9481377857964195
54.75,0.9509518558893902
55.5,0.9500527438229627
56.25,0.9506767962632817
57.,0.946931924927434
57.75,0.9440662238471447
58.5,0.9422007682693743
59.25,0.9407637996032712
60.,0.9450988830445531
60.75,0.948241733304848
61.5,0.9532434410764535
62.25,0.9578094401533053
63.,0.9607549093353904
63.75,0.9638073081925053
64.5,0.9671747178990394
65.25,0.9682526939854196
66.,0.9693171102235261
66.75,0.9696988108656037
67.5,0.9699714577580705
68.25,0.968885184208894
69.,0.96732110185475
69.75,0.9647184518857265
70.5,0.9604161327465318
71.25,0.9567183340633078
72.,0.9518103846439381
72.75,0.944338675812144
73.5,0.9374327177171603
74.25,0.9340511392610474
75.,0.9335275694803294
75.75,0.9340525536382687
76.5,0.9359650904327549
77.25,0.9338501033087904
78.,0.9325380806174418
78.75,0.9324244499519749
79.5,0.9296601086712104
80.25,0.9271541544191934
81.,0.9203290326148429
81.75,0.9144704797424894
82.5,0.9095398488769562
83.25,0.9106867131720344
84.,0.9151355594109981
84.75,0.9222332064424197
85.5,0.9317182492285354
86.25,0.9399666114354868
87.,0.9474047776222042
87.75,0.9525604284303063
88.5,0.9568283023838456
89.25,0.9599677245021342
90.,0.9629122910503451
90.75,0.9644491283118555
91.5,0.9662712501013879
92.25,0.965913703391817
93.,0.965191713504885
93.75,0.9640165239828102
94.5,0.9617903164043923
95.25,0.9589059012014031
96.,0.9548104828507561
96.75,0.9497449939952715
97.5,0.9466784011063686
98.25,0.9430878951012424
99.,0.9423071954780704
99.75,0.9426438944515347
100.5,0.9428624584725582
101.25,0.9447147232841532
102.,0.9448538074780299
102.75,0.9420018030632819
103.5,0.936788215667413
104.25,0.9326620700443939
105.,0.9240913246046225
105.75,0.9194262350608937
106.5,0.9115775167770374
107.25,0.9095761168049937
108.,0.9096317443927041
108.75,0.9131570396080996
109.5,0.921976685340472
110.25,0.926657756504523
111.,0.9342764817803352
111.75,0.9373176929209451
112.5,0.9421001941127995
113.25,0.9460165136832843
114.,0.946182964627357
114.75,0.9510701685376486
115.5,0.9544910482850132
116.25,0.9545763593765686
117.,0.9573205924276786
117.75,0.9552376877585186
118.5,0.9531698684704212
119.25,0.9491793517385175
120.,0.9441881976195419
120.75,0.9388374591924106
121.5,0.932928446652787
122.25,0.9290459494617302
123.,0.9232883387658982
123.75,0.924752151406748
124.5,0.9272442918894278
125.25,0.9310850480050885
126.,0.9264028949522112
126.75,0.9247524047890211
127.5,0.9175771942233493
128.25,0.9087211855564072
129.,0.8904230889430594
129.75,0.8755363570334934
130.5,0.8387824614477507
131.25,0.8091794802516102
132.,0.7726565379908412
132.75,0.7235820645851877
133.5,0.6701751717742432
134.25,0.5455913572728273
135.,0.5781850934759866
135.75,0.6215737014286481
136.5,0.805053431054781
137.25,0.904871794489194
