"time [h]","sync idx"
0.75,0.8049165444664773
1.5,0.925642198153824
2.25,0.9524828482875215
3.,0.9536038411645354
3.75,0.9636269066768777
4.5,0.9628499020483299
5.25,0.9683086157380655
6.,0.966042351056658
6.75,0.9673183303519788
7.5,0.9674167743488638
8.25,0.9714995664803631
9.,0.9739110677562958
9.75,0.9767838648418239
10.5,0.9797109318497729
11.25,0.9794423586362936
12.,0.9809593598703026
12.75,0.9805926785582242
13.5,0.9807107315277397
14.25,0.9799257270665864
15.,0.9798290949410035
15.75,0.9774032775918463
16.5,0.9771035452602997
17.25,0.9736641878898038
18.,0.9726927176367802
18.75,0.9676826944116845
19.5,0.9601664219555287
20.25,0.9509463902334057
21.,0.9418081778621363
21.75,0.9334871208560713
22.5,0.9254041993455694
23.25,0.9191998074950527
24.,0.9164200178712507
24.75,0.9219099296912533
25.5,0.9216252314793224
26.25,0.9230539510159521
27.,0.9196042786311206
27.75,0.9129704847576594
28.5,0.9106604585060342
29.25,0.9120957648837182
30.,0.9103418363767893
30.75,0.9069789973634141
31.5,0.9155249524457881
32.25,0.9207231007350367
33.,0.9269019513647774
33.75,0.9365266645701594
34.5,0.9459444389006566
35.25,0.9509736024349342
36.,0.9504678456367235
36.75,0.9546354902159914
37.5,0.9548699578100981
38.25,0.9561526444826359
39.,0.954823337049968
39.75,0.9536593490599318
40.5,0.954640791174178
41.25,0.9513418084694294
42.,0.9475324602597617
42.75,0.9386496404195085
43.5,0.9280141276901515
44.25,0.9140951226669218
45.,0.9032504099709617
45.75,0.8941035185370826
46.5,0.8916824407502253
47.25,0.894026976943646
48.,0.8953361553840047
48.75,0.8934202963427051
49.5,0.8871828102924082
50.25,0.8891386304886016
51.,0.8903252061863872
51.75,0.8850630741374738
52.5,0.8824345695378042
53.25,0.8836795460149555
54.,0.8828713335937618
54.75,0.8824216771633784
55.5,0.8888557297937715
56.25,0.8974842103076051
57.,0.9046549226628958
57.75,0.9144662006534693
58.5,0.9139498586359736
59.25,0.9211250674070548
60.,0.9259843900844084
60.75,0.9280194722477318
61.5,0.9250234566180724
62.25,0.9418865322287528
63.,0.9467319693633622
63.75,0.9413846395000237
64.5,0.9440146065772863
65.25,0.9379651500312369
66.,0.9297205455655576
66.75,0.9203595707601864
67.5,0.908144992635375
68.25,0.8984462587810168
69.,0.8928316258732372
69.75,0.8852098547515306
70.5,0.8839221815463131
71.25,0.8854314182201074
72.,0.8825796751269561
72.75,0.8868056973524951
73.5,0.8839739226091198
74.25,0.878370424724385
75.,0.8754674120744866
75.75,0.8693108647170503
76.5,0.8601575623507264
77.25,0.8499394324435122
78.,0.8548898880258365
78.75,0.827997406559839
79.5,0.843060327840362
80.25,0.8444940847400356
81.,0.8467360813879262
81.75,0.8388702353533438
82.5,0.8644796850709062
83.25,0.8845676337764883
84.,0.8894909887406561
84.75,0.8840849379420017
85.5,0.8876131430625555
86.25,0.8932818346878192
87.,0.8912837902560075
87.75,0.8949503896752394
88.5,0.8880805299359893
89.25,0.88134620959399
90.,0.8762019119915231
90.75,0.8611897837435912
91.5,0.8501335100188812
92.25,0.8360791497505077
93.,0.8372675381838187
93.75,0.8290329978889373
94.5,0.8285115250929675
95.25,0.8235782448272078
96.,0.8214217738387092
96.75,0.8190999998920552
97.5,0.8115670050844378
98.25,0.8253857548922141
99.,0.803188543495978
99.75,0.8109816694501751
100.5,0.800065925519411
101.25,0.8096016279423704
102.,0.7957698922452557
102.75,0.7536741654351778
103.5,0.7204243247510065
104.25,0.7514933945846939
105.,0.7985719692840301
105.75,0.7913182781455149
106.5,0.8144046950949781
107.25,0.8219179417920917
108.,0.8420007105386872
108.75,0.9078329840170608
109.5,0.9320192953004027
110.25,0.9510964483552935
