"time [h]","sync idx"
0.75,0.833882111694542
1.5,0.9066760116240646
2.25,0.893548620652722
3.,0.926103420397021
3.75,0.9268658634771543
4.5,0.9425921370751805
5.25,0.9475735386999197
6.,0.9585846501716745
6.75,0.9633217122170268
7.5,0.9653581532472745
8.25,0.9667174874132959
9.,0.967061749929246
9.75,0.9692855436665397
10.5,0.970030760632778
11.25,0.9706576079369543
12.,0.9699619684392276
12.75,0.9742508966522794
13.5,0.9755342533412299
14.25,0.9801558258801496
15.,0.9829034692805861
15.75,0.9832386094979292
16.5,0.9838549823964665
17.25,0.9857381285196402
18.,0.9865922243928281
18.75,0.9863347107766745
19.5,0.9860155229595057
20.25,0.9847148879375376
21.,0.984831994100295
21.75,0.9836817108585395
22.5,0.9823330051279286
23.25,0.9783386337991562
24.,0.975037504722631
24.75,0.9701369136749076
25.5,0.9649475344560308
26.25,0.9579527769323836
27.,0.9515188976475537
27.75,0.9472086382004125
28.5,0.9438559392066636
29.25,0.9420256006759481
30.,0.945439779257477
30.75,0.9441744281822543
31.5,0.9447403762525016
32.25,0.9450518670302109
33.,0.9445328712077401
33.75,0.9401479482336443
34.5,0.9353209811379081
35.25,0.9305048433694448
36.,0.9258559474045757
36.75,0.9280933189120557
37.5,0.9333302955166571
38.25,0.9455480684095503
39.,0.9522121718119975
39.75,0.9595476403085008
40.5,0.9630352854781681
41.25,0.9650914493995156
42.,0.9673988837387056
42.75,0.9697543047795775
43.5,0.96964394238505
44.25,0.9700215871104672
45.,0.9706803348735313
45.75,0.9709444288689691
46.5,0.9719060868545553
47.25,0.9702557070174308
48.,0.969803881691257
48.75,0.9663837844808074
49.5,0.9624724837956516
50.25,0.9560066755092432
51.,0.9504137434501538
51.75,0.9426174596191347
52.5,0.9388336399811505
53.25,0.9360789526695175
54.,0.9361135910702932
54.75,0.9382008484330716
55.5,0.9405703234014048
56.25,0.9442168081159849
57.,0.9396947076663416
57.75,0.9388828132977394
58.5,0.939375402830115
59.25,0.9330254909031261
60.,0.9306668909752177
60.75,0.9275059777018319
61.5,0.9232542299335668
62.25,0.929693131070954
63.,0.9371704294673976
63.75,0.9427550064081706
64.5,0.9500564985591737
65.25,0.9520797174291553
66.,0.9522356565779369
66.75,0.9572899726206754
67.5,0.960194712910023
68.25,0.9634902144632245
69.,0.9635701173993504
69.75,0.9642538055473219
70.5,0.9643913967719735
71.25,0.963545726487326
72.,0.9611394687436899
72.75,0.9578817751498078
73.5,0.951522275620276
74.25,0.9446292707305266
75.,0.9385054892633837
75.75,0.9262736102705184
76.5,0.9151925736145626
77.25,0.9100865340838156
78.,0.9126897535509307
78.75,0.9099060826797954
79.5,0.9137042603356972
80.25,0.9149882379098414
81.,0.9150413029183505
81.75,0.9145573305466627
82.5,0.9149000607909261
83.25,0.9084055109553908
84.,0.897555152387665
84.75,0.8935921187836374
85.5,0.8878064115630102
86.25,0.891003148552829
87.,0.9017946937888066
87.75,0.9131516080548735
88.5,0.9233953925246894
89.25,0.9321607961546875
90.,0.9371665211140761
90.75,0.9419504845936423
91.5,0.943216903684065
92.25,0.9424881268772244
93.,0.9445490955783887
93.75,0.9432337300255872
94.5,0.944716370413533
95.25,0.943434791195168
96.,0.9482242958431949
96.75,0.943830179227832
97.5,0.9431542976354464
98.25,0.9352955286451328
99.,0.9305810035049041
99.75,0.9193625437102195
100.5,0.9109160771924151
101.25,0.902366886856589
102.,0.8947270456692081
102.75,0.9006371159098036
103.5,0.8928763996989664
104.25,0.8970155097674427
105.,0.9013333002622446
105.75,0.8968149187985969
106.5,0.8938093870953937
107.25,0.8879600895792876
108.,0.8760966957880738
108.75,0.8711914235658188
109.5,0.8670840020473921
110.25,0.8612287592980594
111.,0.8627910143047759
111.75,0.876173752270934
112.5,0.8763445573302583
113.25,0.878581937080497
114.,0.8848161820930361
114.75,0.8993786994098977
115.5,0.903462676830203
116.25,0.9138626269284305
117.,0.9214463749012944
117.75,0.9221640803249379
118.5,0.9273103458988476
119.25,0.9321099591928275
120.,0.9329664642789379
120.75,0.9302025923716005
121.5,0.9332316558563547
122.25,0.9265024581323572
123.,0.923425610221789
123.75,0.9139177460080522
124.5,0.9103479337746605
125.25,0.9026239474565548
126.,0.902044434424538
126.75,0.8896555679451068
127.5,0.8944248221531323
128.25,0.8872502064042321
129.,0.894055745207007
129.75,0.8917173970158674
130.5,0.8948918526621515
131.25,0.892516313117508
132.,0.888674115345953
132.75,0.8806166258338862
133.5,0.8661094670868065
134.25,0.8674195542160614
135.,0.8403318431772595
135.75,0.856079446748509
136.5,0.8066929247319705
137.25,0.8589336746603112
