-95.25,13478.67774527771
-94.5,13113.304660236432
-93.75,12216.228232702162
-93.,10816.954875501622
-92.25,8992.106157623542
-91.5,6822.513877714132
-90.75,4405.2049661859955
-90.,1827.916817999299
-89.25,-825.1023188458007
-88.5,-3441.750040279025
-87.75,-5933.365326694692
-87.,-8193.139190423939
-86.25,-10148.913637753703
-85.5,-11713.292528486743
-84.75,-12827.50511690141
-84.,-13453.846071322074
-83.25,-13580.428084498326
-82.5,-13204.290635565112
-81.75,-12346.500661095552
-81.,-11032.170841474772
-80.25,-9296.720727509024
-79.5,-7187.334734642454
-78.75,-4792.882541195534
-78.,-2185.051889281798
-77.25,537.5871160638397
-76.5,3264.9075978757405
-75.75,5889.844475502032
-75.,8313.188270566094
-74.25,10431.77013901527
-73.5,12152.99469094379
-72.75,13392.14842130399
-72.,14091.172578271955
-71.25,14205.02962505453
-70.5,13720.889248770407
-69.75,12668.788778602047
-69.,11099.646553996437
-68.25,9100.448407399255
-67.5,6765.641899283829
-66.75,4187.572572448478
-66.,1461.7739562636284
-65.25,-1311.896072823412
-64.5,-4030.349955445532
-63.75,-6593.275508099988
-63.,-8902.361631548865
-62.25,-10861.02266444527
-61.5,-12404.58433647094
-60.75,-13473.735901744309
-60.,-14026.902735726972
-59.25,-14050.209888165089
-58.5,-13547.626421875724
-57.75,-12535.234864917842
-57.,-11029.745595144754
-56.25,-9088.643778054296
-55.5,-6776.196296247596
-54.75,-4177.487887488333
-54.,-1396.1637081714512
-53.25,1465.6268542904068
-52.5,4302.508248910107
-51.75,6997.386235092407
-51.,9449.05416376109
-50.25,11551.961674485576
-49.5,13222.410491929648
-48.75,14369.791714372655
-48.,14941.056263246262
-47.25,14898.418888215838
-46.5,14248.134845819794
-45.75,13021.028953356683
-45.,11279.849625143057
-44.25,9114.301370972284
-43.5,6618.774175723678
-42.75,3895.277967835653
-42.,1045.3459029761332
-41.25,-1827.6990271808227
-40.5,-4613.183143670854
-39.75,-7210.928606824232
-39.,-9513.842923541288
-38.25,-11438.039099288073
-37.5,-12907.719689175532
-36.75,-13876.140567727725
-36.,-14306.3625921709
-35.25,-14188.963425133341
-34.5,-13532.585813631411
-33.75,-12359.609746300739
-33.,-10706.864548892683
-32.25,-8624.88194429253
-31.5,-6186.309920422984
-30.75,-3480.846501840895
-30.,-608.8215433939279
-29.25,2323.226711644234
-28.5,5195.058124480475
-27.75,7898.381905754473
-27.,10323.571836858582
-26.25,12375.345114276795
-25.5,13954.008988061289
-24.75,14983.807177723515
-24.,15405.872349486193
-23.25,15199.116576643708
-22.5,14369.743541645108
-21.75,12969.870692296998
-21.,11068.920463691846
-20.25,8755.93744462117
-19.5,6134.1637794001945
-18.75,3315.0298777965104
-18.,398.0439009804764
-17.25,-2506.1912308487335
-16.5,-5291.425866514993
-15.75,-7851.313700255701
-15.,-10092.436530628922
-14.25,-11925.83267329962
-13.5,-13283.544143509092
-12.75,-14117.151478443046
-12.,-14395.312528199545
-11.25,-14114.577169656473
-10.5,-13277.343421694934
-9.75,-11918.958143177691
-9.,-10078.171251053576
-8.25,-7821.697995836844
-7.5,-5222.445496551614
-6.75,-2385.097156643629
-6.,590.8366656364936
-5.25,3590.5822589216036
-4.5,6507.007726351351
-3.75,9222.238631632017
-3.,11636.073431724528
-2.25,13642.56737505533
-1.5,15149.270276492058
-0.75,16075.596551306962
0.,16384.481718646217
0.75,16075.596551306962
1.5,15149.270276492058
2.25,13642.56737505533
3.,11636.073431724528
3.75,9222.238631632017
4.5,6507.007726351351
5.25,3590.5822589216036
6.,590.8366656364936
6.75,-2385.097156643629
7.5,-5222.445496551614
