-95.25,302488.097939407
-94.5,274045.3873512584
-93.75,235125.03436557157
-93.,187495.79159882915
-92.25,133464.94131915594
-91.5,75437.72002725277
-90.75,15820.603829164475
-90.,-42657.683644808945
-89.25,-98315.58162791365
-88.5,-149360.11904804283
-87.75,-194319.0244409454
-87.,-232035.381618173
-86.25,-261804.0905782984
-85.5,-282869.1129007449
-84.75,-294362.4908374885
-84.,-296265.10203188396
-83.25,-288222.9381930744
-82.5,-270019.3413011651
-81.75,-241710.57671585333
-81.,-203952.78281245538
-80.25,-157664.02177784196
-79.5,-104163.4186735885
-78.75,-45330.27507820196
-78.,16468.009248213933
-77.25,78920.48119036092
-76.5,139371.16023798718
-75.75,195315.03338075767
-75.,244378.36954748677
-74.25,283899.7987923026
-73.5,311954.04487945256
-72.75,326951.07693976193
-72.,328140.2195282096
-71.25,315442.92083245725
-70.5,289734.96709648473
-69.75,252519.6570382853
-69.,205754.2626923989
-68.25,151680.73730152176
-67.5,92893.637349488
-66.75,32015.03773586213
-66.,-28723.213691631918
-65.25,-87084.46084132993
-64.5,-141035.945457146
-63.75,-189023.1149211828
-63.,-229574.87636440338
-62.25,-261638.3058544712
-61.5,-284446.0676531525
-60.75,-297300.67247793893
-60.,-299978.3246381703
-59.25,-292121.8886671538
-58.5,-273837.55399447546
-57.75,-245185.80602166726
-57.,-206852.18470268368
-56.25,-159888.26174011797
-55.5,-105821.22861710339
-54.75,-46380.397347131235
-54.,16173.356417319043
-53.25,79389.3522423748
-52.5,140754.61347217928
-51.75,197686.94938934472
-51.,247577.28376559375
-50.25,288026.0667063296
-49.5,316918.24764042464
-48.75,332657.7773000279
-48.,334391.2303011463
-47.25,322079.1268692828
-46.5,296335.040693786
-45.75,258620.02039199194
-45.,210957.21130773914
-44.25,155688.39877426645
-43.5,95440.54930975931
-42.75,32739.4430668403
-42.,-29752.945812611997
-41.25,-89935.258726123
-40.5,-145470.71563575175
-39.75,-194674.55500056938
-39.,-236193.91590268933
-38.25,-268932.4056466845
-37.5,-292059.314193425
-36.75,-305093.59204487555
-36.,-307554.452636047
-35.25,-299348.76497691404
-34.5,-280490.13923303183
-33.75,-251103.1046197534
-33.,-211868.69339209583
-32.25,-163784.2662601831
-31.5,-108202.87467813477
-30.75,-47271.06824258899
-30.,16955.039990019708
-29.25,81916.0644868598
-28.5,144914.00082640979
-27.75,203654.62396231288
-27.,255180.00888371898
-26.25,296985.2581977673
-25.5,326977.1151249806
-24.75,343538.2340814109
-24.,345769.8475185836
-23.25,333503.5484919935
-22.5,307362.91264650406
-21.75,268956.00502233166
-21.,220370.56143843575
-20.25,163951.38796926
-19.5,102358.28579889215
-18.75,38179.749078251596
-18.,-25993.63976508321
-17.25,-87783.72033707403
-16.5,-145106.06816736865
-15.75,-196048.6511325272
-15.,-239095.28152043634
-14.25,-273145.79973099096
-13.5,-297383.20159452985
-12.75,-311298.84408454405
-12.,-314684.027022129
-11.25,-307335.34913323267
-10.5,-289306.2476876929
-9.75,-260704.33261569645
-9.,-222232.8518381561
-8.25,-174513.0347115609
-7.5,-119064.8540728452
-6.75,-57600.31494186514
-6.,7726.201311244877
-5.25,74340.23101069636
-4.5,139845.27873009528
-3.75,201620.9040331526
-3.,257011.8955035032
-2.25,303486.6625580059
-1.5,338648.87541704404
-0.75,360578.20464669896
0.,368060.5573170863
0.75,360578.20464669896
1.5,338648.87541704404
2.25,303486.6625580059
3.,257011.8955035032
3.75,201620.9040331526
4.5,139845.27873009528
5.25,74340.23101069636
6.,7726.201311244877
6.75,-57600.31494186514
7.5,-119064.8540728452
8.25,-174513.0347115609
9.,-222232.8518381561
9.75,-260704.33261569645
10.5,-289306.2476876929
11.25,-307335.34913323267
12.,-314684.027022129
12.75,-311298.84408454405
13.5,-297383.20159452985
14.25,-273145.79973099096
15.,-239095.28152043634
15.75,-196048.6511325272
16.5,-145106.06816736865
17.25,-87783.72033707403
18.,-25993.63976508321
18.75,38179.749078251596
19.5,102358.28579889215
20.25,163951.38796926
21.,220370.56143843575
21.75,268956.00502233166
22.5,307362.91264650406
23.25,333503.5484919935
24.,345769.8475185836
24.75,343538.2340814109
25.5,326977.1151249806
26.25,296985.2581977673
27.,255180.00888371898
27.75,203654.62396231288
28.5,144914.00082640979
29.25,81916.0644868598
30.,16955.039990019708
30.75,-47271.06824258899
31.5,-108202.87467813477
32.25,-163784.2662601831
33.,-211868.69339209583
33.75,-251103.1046197534
34.5,-280490.13923303183
35.25,-299348.76497691404
36.,-307554.452636047
36.75,-305093.59204487555
37.5,-292059.314193425
38.25,-268932.4056466845
39.,-236193.91590268933
39.75,-194674.55500056938
40.5,-145470.71563575175
41.25,-89935.258726123
42.,-29752.945812611997
42.75,32739.4430668403
43.5,95440.54930975931
44.25,155688.39877426645
45.,210957.21130773914
45.75,258620.02039199194
46.5,296335.040693786
47.25,322079.1268692828
48.,334391.2303011463
48.75,332657.7773000279
49.5,316918.24764042464
50.25,288026.0667063296
51.,247577.28376559375
51.75,197686.94938934472
52.5,140754.61347217928
53.25,79389.3522423748
54.,16173.356417319043
54.75,-46380.397347131235
55.5,-105821.22861710339
56.25,-159888.26174011797
57.,-206852.18470268368
57.75,-245185.80602166726
58.5,-273837.55399447546
59.25,-292121.8886671538
60.,-299978.3246381703
60.75,-297300.67247793893
61.5,-284446.0676531525
62.25,-261638.3058544712
63.,-229574.87636440338
63.75,-189023.1149211828
64.5,-141035.945457146
65.25,-87084.46084132993
66.,-28723.213691631918
66.75,32015.03773586213
67.5,92893.637349488
68.25,151680.73730152176
69.,205754.2626923989
69.75,252519.6570382853
70.5,289734.96709648473
71.25,315442.92083245725
72.,328140.2195282096
72.75,326951.07693976193
73.5,311954.04487945256
74.25,283899.7987923026
75.,244378.36954748677
75.75,195315.03338075767
76.5,139371.16023798718
77.25,78920.48119036092
78.,16468.009248213933
78.75,-45330.27507820196
79.5,-104163.4186735885
80.25,-157664.02177784196
81.,-203952.78281245538
81.75,-241710.57671585333
82.5,-270019.3413011651
83.25,-288222.9381930744
84.,-296265.10203188396
84.75,-294362.4908374885
85.5,-282869.1129007449
86.25,-261804.0905782984
87.,-232035.381618173
87.75,-194319.0244409454
88.5,-149360.11904804283
89.25,-98315.58162791365
90.,-42657.683644808945
90.75,15820.603829164475
91.5,75437.72002725277
92.25,133464.94131915594
93.,187495.79159882915
93.75,235125.03436557157
94.5,274045.3873512584
95.25,302488.097939407
