"#phase","CV^2","1/E[YFP]]"
1.1500000000000001,0.001621339888212976,0.005439849117945407
1.1600000000000001,0.0016471481158200243,0.005495326976432127
1.1700000000000002,0.0016753814301598247,0.005553734344056673
1.1800000000000002,0.001706030252715321,0.00561541801445776
1.1900000000000002,0.0017390850049694559,0.005680724781274102
1.2000000000000002,0.001774536108405173,0.005750001438144413
1.2100000000000002,0.001814665089217437,0.005899945481642041
1.2200000000000002,0.0018570324093461384,0.006049925687141695
1.2300000000000002,0.0019014896354431886,0.00619566153295272
1.2400000000000002,0.0019478883341604995,0.006332872497384456
1.2500000000000002,0.0019960800721499825,0.006457278058746249
1.26,0.0020459164160635487,0.006564597695347436
1.27,0.002097248932553112,0.006650550885497368
1.28,0.002149929188270583,0.006710857107505384
1.29,0.002203808749867873,0.006741235839680826
1.3,0.0022587391839968937,0.006737406560333037
1.31,0.0023174661171337582,0.0065509142883130485
1.32,0.002376771658541074,0.006330390807416291
1.33,0.00243633197730565,0.0060802934419798855
1.34,0.0024958232425142945,0.0058050795163409495
1.35,0.002554921623253816,0.005509206354836604
1.36,0.002613303288611024,0.005197131281803968
1.37,0.002670644407672726,0.004873311621580161
1.3800000000000001,0.002726621149525732,0.004542204698502301
1.3900000000000001,0.0027809096832568493,0.004208267836907509
1.4000000000000001,0.0028331861779528874,0.003875958361132905
1.4100000000000001,0.00288369188405011,0.003513837965827963
1.4200000000000002,0.002931503641931358,0.003164435097725789
1.4300000000000002,0.0029762633733289275,0.0028343825738718444
1.4400000000000002,0.003017612999975115,0.002530313211311591
1.4500000000000002,0.0030551944436022164,0.0022588598270904888
1.4600000000000002,0.0030886496259425276,0.0020266552382540008
1.4700000000000002,0.003117620468728346,0.0018403322618475877
1.4800000000000002,0.003141748893691966,0.001706523714916711
1.4900000000000002,0.003160676822565685,0.0016318624145068327
1.5000000000000002,0.0031740461770817996,0.0016229811776634134
1.51,0.003172629319934382,0.0019880336817860583
1.52,0.003165475280926572,0.002413857892029472
1.53,0.0031527635308232845,0.0028888126339024997
1.54,0.003134673540389435,0.0034012567329139874
1.55,0.00311138478038994,0.003939549014572783
1.56,0.003083076721589715,0.00449204830438773
1.57,0.0030499288347536754,0.005047113427867676
1.58,0.0030121205906467373,0.0055931032105214695
1.59,0.002969831460033816,0.0061183764778579555
1.6,0.002923240913679828,0.00661129205538598
1.61,0.002865610402863846,0.006861511409916012
1.62,0.0028044566917448605,0.007068132989818815
1.6300000000000001,0.002740378524996021,0.0072315578847667724
1.6400000000000001,0.0026739746472904764,0.007352187184432268
1.6500000000000001,0.0026058438033013743,0.007430421978487687
1.6600000000000001,0.0025365847377018646,0.007466663356605415
1.6700000000000002,0.002466796195165095,0.007461312408457834
1.6800000000000002,0.0023970769203642142,0.0074147702237173305
1.6900000000000002,0.002328025657972371,0.007327437892056289
1.7000000000000002,0.0022602411526627146,0.007199716503147093
1.7100000000000002,0.002203265754360337,0.006933960102255138
1.7200000000000002,0.0021482125658045066,0.006634559068575373
1.7300000000000002,0.0020951382949864366,0.0063078567368957585
1.7400000000000002,0.0020440996498973397,0.005960196442004252
1.7500000000000002,0.001995153338528428,0.005597921518688815
1.7600000000000002,0.0019483560688709144,0.005227375301737407
1.77,0.0019037645489160125,0.004854901125937994
1.78,0.001861435486654933,0.004486842326078521
1.79,0.0018214255900788894,0.004129542236946956
1.8,0.0017837915671790946,0.0037893441933312573
1.81,0.0017513247024117796,0.003609095819300203
1.82,0.0017211813953961679,0.003450363173131794
1.83,0.0016932526222165009,0.00331121660238485
1.84,0.0016674293589570206,0.00318972645461819
1.85,0.0016436025817019688,0.003083963077390633
1.86,0.0016216632665355872,0.002991996818260998
1.87,0.0016015023895421176,0.002911898024788104
1.8800000000000001,0.001583010926805802,0.0028417370445307706
1.8900000000000001,0.001566079854410882,0.002779584225047816
1.9000000000000001,0.0015506001484415996,0.002723509913898061
1.9100000000000001,0.0015339959361188459,0.002623424223571886
1.9200000000000002,0.0015187745483819315,0.002528476538821908
1.9300000000000002,0.0015049764673068166,0.0024396560093323054
1.9400000000000002,0.0014926421749694608,0.0023579517847872574
1.9500000000000002,0.0014818121534458243,0.002284353014870943
1.9600000000000002,0.001472526884811867,0.002219848849267541
1.9700000000000002,0.0014648268511435493,0.0021654284376612302
1.9800000000000002,0.0014587525345168308,0.00212208092973619
1.9900000000000002,0.0014543444170076714,0.002090795475176599
2.,0.0014516429806920317,0.0020725612236666365
2.0100000000000002,0.001450932958603722,0.0020976457925640265
2.02,0.0014519957787724972,0.002135985411293126
2.03,0.0014548571201859625,0.0021867947769518385
2.04,0.0014595426618317234,0.0022492885866380718
2.05,0.001466078082697385,0.002322681537449723
2.06,0.0014744890617705534,0.0024061883264847013
2.07,0.001484801278038833,0.0024990236508409046
2.08,0.0014970404104898305,0.0026004022076162436
2.09,0.0015112321381111498,0.002709538693908613
2.1,0.0015274021398903978,0.0028256478068159254
2.1100000000000003,0.0015472575554518688,0.0029616028251238744
2.12,0.0015690406964412238,0.003102132071413
2.1300000000000003,0.0015926753351408161,0.0032456224499516537
2.14,0.001618085243832995,0.0033904608650081637
2.15,0.0016451941948001135,0.003535034220850876
2.16,0.001673925960324524,0.003677729421748138
2.17,0.0017042043126885757,0.0038169333719682767
2.18,0.0017359530241746225,0.003951032975779645
2.19,0.0017690958670650131,0.00407841513745057
2.2,0.0018035566136421024,0.004197466761249405
2.21,0.0018393927272344454,0.0042879197106241934
2.22,0.001876386186590541,0.004367946539198133
2.23,0.0019144526615050886,0.004437064759774119
2.24,0.001953507821772794,0.00449479188515506
2.25,0.0019934673371883563,0.004540645428143854
2.2600000000000002,0.0020342468775464816,0.004574142901543409
2.27,0.002075762112641869,0.004594801818156624
2.2800000000000002,0.0021179287122692248,0.004602139690786404
2.29,0.002160662346223248,0.004595674032235651
2.3000000000000003,0.002203878684298644,0.004574922355307268
2.31,0.002248494424279543,0.004527661102802291
2.3200000000000003,0.0022933635396082254,0.004465860437525599
2.33,0.0023383410317163933,0.004389749452280219
2.3400000000000003,0.002383281902035758,0.004299557239869155
2.35,0.002428041151998022,0.004195512893095433
2.3600000000000003,0.0024724737830348962,0.004077845504762062
2.37,0.0025164347965780836,0.003946784167672066
2.3800000000000003,0.0025597791940592945,0.0038025579746284515
2.39,0.0026023619769102325,0.0036453960184342467
2.4000000000000004,0.0026440381465626076,0.003475527391892454
2.41,0.0026879708077218573,0.003204539685119582
2.42,0.002730506367438457,0.0029266757058891944
2.43,0.002771299336036616,0.002647536759288326
2.44,0.002810004223840539,0.0023727241504040496
2.45,0.002846275541174437,0.0021078391843233884
2.46,0.0028797677983625146,0.001858483166133415
2.47,0.0029101355057289825,0.0016302574009211548
2.48,0.0029370331735980456,0.0014287631937736757
2.49,0.0029601153122939144,0.0012596018497780085
2.5,0.002979036432140794,0.001128374674021216
2.5100000000000002,0.0029885418106445696,0.001167181618994362
2.52,0.002993492720209489,0.001247458757689316
2.5300000000000002,0.0029938412004214777,0.0013671408105019808
2.54,0.0029895392908664596,0.0015241624978282401
2.5500000000000003,0.0029805390311303586,0.001716458540064004
2.56,0.0029667924607991005,0.0019419636576051493
2.5700000000000003,0.0029482516194586075,0.002198612570847592
2.58,0.002924868546694807,0.0024843400001872034
2.5900000000000003,0.00289659528209362,0.0027970806660199046
2.6,0.002863383865240974,0.0031347692887415627
2.6100000000000003,0.0028138810856124996,0.003610915054736452
2.62,0.0027600293995777674,0.004100873705321879
2.6300000000000003,0.002702466013396047,0.004595575447803578
2.64,0.00264182813332662,0.005085950489487198
2.6500000000000004,0.0025787529656287555,0.005562929037678474
2.66,0.0025138777165617347,0.006017441299683057
2.67,0.0024478395923848303,0.006440417482806661
2.68,0.0023812757993573147,0.006822787794354994
2.69,0.0023148235437384693,0.007155482441633716
2.7,0.0022491200317875633,0.007429431631948547
2.71,0.0021935900732612122,0.007357082147471862
2.72,0.0021395506888912106,0.007224725403984066
2.73,0.0020871065029066972,0.007040169392132274
2.74,0.0020363621395368004,0.0068112221025635735
2.75,0.00198742222301066,0.006545691525925088
2.7600000000000002,0.0019403913775574038,0.0062513856528639
2.77,0.0018953742274061712,0.005936112474027139
2.7800000000000002,0.0018524753967860917,0.0056076799800618814
2.79,0.001811799509926303,0.0052738961616152595
2.8000000000000003,0.0017734511910559353,0.00494256900933435
2.81,0.0017407153675839066,0.004738432021546664
2.8200000000000003,0.0017103236149123074,0.004545281286814031
2.83,0.0016821878116230152,0.004363838401378703
2.8400000000000003,0.0016562198362979018,0.004194824961482895
2.85,0.0016323315675188443,0.004038962563368855
2.8600000000000003,0.0016104348838677145,0.0038969728032788027
2.87,0.001590441663926389,0.0037695772774549827
2.8800000000000003,0.0015722637862767407,0.003657497582139616
2.89,0.0015558131295006453,0.0035614553135749454
2.9000000000000004,0.001541001572179976,0.0034821720680031955
2.91,0.0015263456527126013,0.003472699526438202
2.92,0.00151323715593616,0.00347825768006141
2.93,0.0015016725265042845,0.0034963966048258657
2.94,0.0014916482090706082,0.0035246663766846115
2.95,0.0014831606482887626,0.003560617071590695
2.96,0.001476206288812381,0.003601798765497158
2.97,0.0014707815752950952,0.0036457615343570495
2.98,0.0014668829523905383,0.0036900554541234097
2.99,0.0014645068647523424,0.0037322306007492876
3.,0.00146364975703414,0.003769837050187725
3.0100000000000002,0.0014637227337607073,0.0037264128934798137
3.02,0.0014653430548738577,0.003678005766333704
3.0300000000000002,0.0014685426401865485,0.0036266513195455847
3.04,0.0014733534095117367,0.0035743852039116543
3.0500000000000003,0.0014798072826623797,0.0035232430702281017
3.06,0.001487936179451434,0.0034752605692911246
3.0700000000000003,0.0014977720196918576,0.003432473351896913
3.08,0.0015093467231966065,0.0033969170688416643
3.0900000000000003,0.001522692209778639,0.003370627370921568
3.1,0.0015378403992509114,0.003355639908932821
3.1100000000000003,0.0015561742580294513,0.0034225093095364366
3.12,0.0015762927777118374,0.003500599582459856
3.1300000000000003,0.0015981459964987217,0.0035877937132953504
3.14,0.0016216839525907518,0.003681974687635178
3.1500000000000004,0.0016468566841885796,0.003781025491071612
3.16,0.0016736142294928532,0.003882829109196909
3.1700000000000004,0.0017019066267042245,0.003985268527603342
3.18,0.0017316839140233407,0.004086226731883169
3.19,0.0017628961296508533,0.0041835867076286575
3.2,0.0017954933117874134,0.004275231440432079
3.21,0.0018303717313392649,0.004328111345837166
3.22,0.0018664778463647611,0.0043729166806997745
3.23,0.0019037043476278458,0.004409405131827229
3.24,0.0019419439258924688,0.004437334386026859
3.25,0.001981089271922575,0.00445646213010599
3.2600000000000002,0.0020210330764821134,0.004466546050871949
3.27,0.0020616680303350283,0.0044673438351320646
3.2800000000000002,0.0021028868242452706,0.004458613169693662
3.29,0.0021445821489767826,0.004440111741364071
3.3000000000000003,0.0021866466952935163,0.004411597236950616
3.31,0.00222926828349024,0.0043637000350066485
3.3200000000000003,0.002272026588161847,0.00430585830079068
3.33,0.0023147964134340483,0.004238382891307255
3.3400000000000003,0.0023574525634325635,0.004161584663560906
3.35,0.002399869842283104,0.004075774474556176
3.3600000000000003,0.0024419230541113885,0.003981263181297597
3.37,0.002483487003043128,0.0038783616407897154
3.3800000000000003,0.0025244364932040424,0.003767380710037059
3.39,0.0025646463287198424,0.003648631246044176
3.4000000000000004,0.0026039913137162474,0.0035224241058155943
3.41,0.002645126000673969,0.003346632712158304
3.4200000000000004,0.002684976975766453,0.0031665773219833318
3.43,0.0027232505735221377,0.002985140758004174
3.44,0.002759653128469468,0.002805205842934304
3.45,0.0027938909751368877,0.0026296553994871936
3.46,0.002825670448052836,0.0024613722503763406
3.47,0.002854697881745758,0.0023032392183152113
3.48,0.002880679610744093,0.0021581391260173
3.49,0.0029033219695762873,0.0020289547961960747
3.5,0.0029223312927707796,0.0019185690515650282
3.5100000000000002,0.0029345878689786636,0.0018307637534278707
3.52,0.00294279535411345,0.0017674681987205646
3.5300000000000002,0.0029468313582113,0.0017315107229692987
3.54,0.002946573491308374,0.0017257196617002694
3.5500000000000003,0.002941899363440832,0.0017529233504396705
3.56,0.0029326865846448363,0.0018159501247136931
3.5700000000000003,0.0029188127649565463,0.0019176283200485365
3.58,0.0029001555144121233,0.0020607862719703857
3.5900000000000003,0.002876592443047727,0.002248252316005447
3.6,0.0028480011608995196,0.002482854787679898
3.6100000000000003,0.0028021130824296045,0.003037072105004198
3.62,0.002751688146313295,0.0036277400917787894
3.6300000000000003,0.002697340095651842,0.004241344654288451
3.64,0.0026396826735465046,0.00486437169881785
3.6500000000000004,0.002579329623098533,0.005483307131651768
3.66,0.0025168946874091873,0.006084636859074876
3.6700000000000004,0.0024529916095797164,0.006654846787371951
3.68,0.0023882341327113817,0.007180422822827668
3.69,0.002323235999905435,0.007647850871726778
3.7,0.002258610954263128,0.008043616840354022
3.71,0.0022027178923384218,0.007975309313458164
3.72,0.0021479560005403077,0.007831274992892346
3.73,0.0020944696187304886,0.007620963258973788
3.74,0.0020424030867706566,0.007353823492019677
3.75,0.0019919007445225135,0.007039305072347243
3.7600000000000002,0.0019431069318477528,0.006686857380273663
3.77,0.0018961659886080754,0.006305929796116175
3.7800000000000002,0.0018512222546651748,0.00590597170019195
3.79,0.0018084200698807523,0.00549643247281823
3.8000000000000003,0.001767903774116501,0.0050867614943121845
3.81,0.001733587188298184,0.004835910316849783
3.8200000000000003,0.0017016167178256116,0.004594765411201067
3.83,0.001671908249162662,0.0043637154199948555
3.8400000000000003,0.0016443776687732079,0.004143148985859926
3.85,0.001618940863121127,0.003933454751425097
3.8600000000000003,0.0015955137186702928,0.0037350213593191463
3.87,0.0015740121218845824,0.00354823745217089
3.8800000000000003,0.0015543519592278693,0.0033734916726091088
3.89,0.0015364491171640307,0.003211172663262617
3.9000000000000004,0.0015202194821569404,0.003061669066760198
3.91,0.0015037482172845249,0.002925076680778005
3.9200000000000004,0.0014888928853290903,0.0028020947410764305
3.93,0.0014756803256869952,0.002693129638463232
3.94,0.001464137377754596,0.002598587763746151
3.95,0.0014542908809282498,0.00251887550773293
3.96,0.0014461676746043144,0.0024543992612313242
3.97,0.0014397945981791465,0.002405565415049074
3.98,0.0014351984910491037,0.0023727803599939297
3.99,0.001432406192610543,0.002356450486873637
4.,0.0014314445422598217,0.002356982186495943
4.01,0.0014328303790520015,0.0024137379947708213
4.02,0.001436070845775723,0.002485807178912747
4.03,0.001441163084878331,0.0025712351512384313
4.04,0.0014481042388071695,0.0026680673240645617
4.05,0.001456891450009584,0.0027743491097078476
4.06,0.001467521860932919,0.0028881259204849917
4.07,0.0014799926140245208,0.0030074431687127077
4.08,0.0014943008517317316,0.003130346266707677
4.09,0.0015104437165018977,0.0032548806267866134
4.1,0.0015284183507823636,0.003379091661266219
4.109999999999999,0.0015497308196156683,0.003484778644580176
4.12,0.0015727778929997107,0.0035872177413453685
4.13,0.001597465263527577,0.0036854389782956347
4.14,0.00162369862379236,0.0037784723821648394
4.1499999999999995,0.00165138366638715,0.003865347979686839
4.16,0.001680426083905041,0.003945095797595495
4.17,0.0017107315689391177,0.004016745862624648
4.18,0.0017422058140824735,0.004079328201508164
4.1899999999999995,0.0017747545119281992,0.004131872840979895
4.199999999999999,0.001808283355069385,0.004173409807773698
4.21,0.0018425850761205546,0.004179758867177572
4.22,0.0018776851737126701,0.004174566989883096
4.2299999999999995,0.0019134961864981325,0.004158270885135999
4.239999999999999,0.0019499306531293398,0.004131307262182008
4.25,0.001986901112258693,0.004094112830266843
4.26,0.002024320102538584,0.004047124298636238
4.27,0.002062100162621413,0.003990778376535916
4.279999999999999,0.002100153831159579,0.003925511773211602
4.29,0.002138393646805483,0.0038517611979090156
4.3,0.002176732148211516,0.0037699633598738953
4.31,0.002214799234392342,0.0036741567350825205
4.319999999999999,0.00225280721331311,0.003571564037763357
4.33,0.002290685753301237,0.00346300974887542
4.34,0.002328364522684128,0.0033493183493777537
4.35,0.002365773189789199,0.003231314320229375
4.359999999999999,0.002402841422943862,0.0031098221423893077
4.37,0.0024394988904755327,0.0029856662968165675
4.38,0.002475675260711617,0.0028596712644702003
4.39,0.00251130020197953,0.0027326615263092214
4.3999999999999995,0.0025463033826066852,0.0026054615632926555
4.41,0.002583953531661646,0.002469818274491515
4.42,0.002620638889413025,0.0023361838792309102
4.43,0.0026560867568705916,0.002205933014947916
4.4399999999999995,0.0026900244350441128,0.002080440319079618
4.45,0.0027221792249433586,0.0019610804290630915
4.46,0.00275227842757809,0.0018492279823354445
4.47,0.002780049343958077,0.0017462576163337516
4.4799999999999995,0.0028052192750930866,0.0016535439684950985
4.489999999999999,0.0028275155219928856,0.0015724616762565716
4.5,0.0028466653856672425,0.0015043853770552512
4.51,0.002860497560605108,0.0014188625977725724
4.52,0.002870753021398931,0.0013510240021925297
4.529999999999999,0.0028772741361203463,0.001304173143543461
4.54,0.002879903272840988,0.001281613575053704
4.55,0.0028784827996324908,0.0012866488499516007
4.56,0.0028728550845664885,0.0013225825214654863
4.569999999999999,0.0028628624957146164,0.0013927181428236989
4.58,0.002848347401148507,0.001500359267254588
4.59,0.002829152168939797,0.001648809447986473
4.6,0.0028051191671601204,0.0018413722382476995
4.609999999999999,0.0027642845588746103,0.0023241173230294622
4.62,0.0027190124447375487,0.002842869024902595
4.63,0.00266986072039673,0.0033862177982006
4.64,0.002617387281499937,0.003942754097257141
4.6499999999999995,0.0025621500236949557,0.004501068376405838
4.66,0.0025047068426295666,0.005049751089980357
4.67,0.0024456156339515665,0.005577392692314219
4.68,0.0023854342933087355,0.006072583637741091
4.6899999999999995,0.0023247207163488606,0.006523914380594594
4.7,0.002264032798719722,0.006919975375208377
4.71,0.0022103287914315758,0.006903054656413336
4.72,0.002157378334444746,0.006829033123470182
4.7299999999999995,0.002105351423082021,0.006707489256136937
4.739999999999999,0.0020544180526661892,0.0065480015341716205
4.75,0.0020047482185200347,0.006360148437332237
4.76,0.001956511915966355,0.0061535084453768416
4.77,0.001909879140327934,0.005937660038063439
4.779999999999999,0.0018650198869275601,0.005722181695150051
4.79,0.0018221041510880184,0.005516651896394681
4.8,0.0017813019281321047,0.005330649121555388
4.81,0.0017466345935480646,0.005407523248566644
4.819999999999999,0.0017141873455135013,0.005508913395484174
4.83,0.001683896762371475,0.005630230078540142
4.84,0.0016556994224650552,0.005766883813966702
4.85,0.0016295319041373022,0.005914285117996035
4.859999999999999,0.0016053307857312798,0.006067844506860317
4.87,0.0015830326455900498,0.006222972496791734
4.88,0.0015625740620566794,0.006375079604022432
4.89,0.0015438916134742305,0.006519576344784601
4.8999999999999995,0.0015269218781857666,0.006651873235310412
4.91,0.0015102789008589832,0.006655128374432153
4.92,0.0014953019470683965,0.006643807872593989
4.93,0.0014820077487131508,0.006620125422840218
4.9399999999999995,0.0014704130376923927,0.006586294718215128
4.95,0.0014605345459052677,0.006544529451763005
4.96,0.0014523890052509242,0.006497043316528143
4.97,0.0014459931476285075,0.006446050005554829
4.9799999999999995,0.001441363704937164,0.006393763211887351
4.989999999999999,0.00143851740907604,0.0063423966285699965
5.,0.0014374709919442819,0.006294163948647051
5.01,0.0014384860069487945,0.006318053538382304
5.02,0.001441319526813829,0.006345457467708456
5.029999999999999,0.001445973445771395,0.006374542479777706
5.04,0.0014524496580535023,0.006403475317742254
5.05,0.0014607500578921596,0.006430422724754293
5.06,0.001470876539519377,0.006453551443966025
5.069999999999999,0.0014828309971671636,0.006471028218529646
5.08,0.0014966153250675306,0.0064810197915973556
5.09,0.0015122314174524849,0.00648169290632135
5.1,0.001529681168554037,0.00647121430585383
5.109999999999999,0.0015506681018752015,0.006405026749756008
5.12,0.0015733893533302575,0.006326610297109902
5.13,0.0015977436881044829,0.006236721023406576
5.14,0.001623629871383162,0.006136115004137071
5.1499999999999995,0.0016509466683515763,0.006025548314792431
5.16,0.0016795928441950105,0.005905777030863693
5.17,0.0017094671640987416,0.0057775572278419215
5.18,0.0017404683932480541,0.005641644981218153
5.1899999999999995,0.00177249529682823,0.005498796366483435
5.2,0.0018054466400245538,0.0053497674591287975
5.21,0.0018390246996744272,0.005187753448430545
5.22,0.0018733366376957293,0.005021529531622647
5.2299999999999995,0.001908293127658462,0.004852310019724318
5.239999999999999,0.001943804843132627,0.00468130922375477
5.25,0.0019797824576882287,0.004509741454733202
5.26,0.002016136644895263,0.004338821023678859
5.27,0.0020527780783237345,0.004169762241610938
5.279999999999999,0.0020896174315436448,0.004003779419548655
5.29,0.0021265653781249983,0.003842086868511207
5.3,0.002163532591637791,0.0036858988995178373
5.31,0.0022007553285834937,0.0035612679152539433
5.319999999999999,0.002237798947301765,0.0034430647961836824
5.33,0.002274554389063733,0.0033309985144373954
5.34,0.002310912595140516,0.0032247780421454553
5.35,0.0023467645068032425,0.003124112351438205
5.359999999999999,0.0023820010653230377,0.0030287104144459983
5.37,0.002416513211971029,0.0029382812032991796
5.38,0.0024501918880183355,0.0028525336901281183
5.39,0.0024829280347360852,0.0027711768470631594
5.3999999999999995,0.002514612593395403,0.0026939196462346555
5.41,0.0025459367309221236,0.002609396282249224
5.42,0.002575942664408132,0.0025290617033987624
5.43,0.0026044728366000276,0.002453296080451419
5.4399999999999995,0.002631369690244408,0.0023824795841753494
5.45,0.002656475668087872,0.0023169923853387014
5.46,0.0026796332128770127,0.0022572146547096433
5.47,0.00270068476735843,0.0022035265630563224
5.4799999999999995,0.00271947277427872,0.0021563082811468944
5.489999999999999,0.0027358396763844804,0.0021159399797495144
5.5,0.00274962791642231,0.002082801829632334
5.51,0.00276058755956425,0.002005452423437674
5.52,0.002768659024772334,0.0019392342117641218
5.529999999999999,0.0027736903534340412,0.0018876680670844297
5.54,0.0027755295869368512,0.0018542748618713466
5.55,0.0027740247666682423,0.0018425754685976298
5.56,0.002769023934015694,0.0018560907597360266
5.569999999999999,0.002760375130366686,0.0018983416077592884
5.58,0.002747926397108696,0.0019728488851401744
5.59,0.0027315257756292057,0.002083133464351423
5.6,0.002711021307315693,0.0022327162178657897
5.609999999999999,0.0026772080441215206,0.002646053643769266
5.62,0.00263953568289459,0.00309234095100547
5.63,0.002598400931048698,0.0035617089741311
5.64,0.0025542004959976305,0.004044288547702989
5.6499999999999995,0.002507331085155178,0.004530210506277936
5.66,0.0024581894059351236,0.005009605684412777
5.67,0.0024071721657512664,0.005472604916664224
5.68,0.0023546760720173916,0.005909339037589118
5.6899999999999995,0.002301097832147288,0.006309938881744254
5.7,0.00224683415355474,0.006664535283686459
5.71,0.0021946769455962615,0.006708793072310475
5.72,0.0021424825499888177,0.006702731269996453
5.7299999999999995,0.002090502510392095,0.006651902893462524
5.739999999999999,0.002038988370465779,0.006561860959426815
5.75,0.00198819167386955,0.006438158484607445
5.76,0.0019383639642631028,0.006286348485722563
5.77,0.0018897567853061181,0.006111983979490288
