perturbation,mean,noise
-2.0,25.045454545454547,0.03840923006547758
-1.8,25.09659090909091,0.032064673846238095
-1.6,24.992481203007518,0.0361071079235755
-1.4,24.94736842105263,0.035857927057803336
-1.2,25.0093984962406,0.033231463244167356
-1.0,24.919172932330827,0.03641509229178108
-0.8,24.896616541353385,0.03735024867924186
-0.6,24.738805970149254,0.03809215010258669
-0.4,24.77238805970149,0.03481581242420299
-0.2,24.566666666666666,0.03175022237709585
0.0,24.295620437956206,0.03693719276421781
0.2,24.005395683453237,0.03311071974801654
0.4,23.648936170212767,0.04347617503624125
0.6,22.921232876712327,0.19785949954264373
0.8,19.42105263157895,0.3530715181852674
1.0,13.610204081632654,0.42048303052718133
1.2,11.86968085106383,0.3646073702231947
1.4,11.298141891891891,0.3019553168282455
1.6,10.621428571428572,0.331600618559265
1.8,10.39052795031056,0.29135855799709803
2.0,10.039670658682635,0.2692288554292798
2.2,9.933035714285714,0.27133106712278365
2.4,10.203647416413373,0.2937499849650165
2.6,9.921364985163205,0.27415878987385567
2.8,9.900442477876107,0.2845927815697953
3.0,9.769679300291545,0.2615802389592924
3.2,9.74563953488372,0.27917985504554177
3.4,9.93026706231454,0.26464922828051685
3.6,9.280470914127424,0.24395573301123538
3.8,9.6678674351585,0.26612630594708075
4.0,9.736918604651162,0.273229832907491
