perturbation,mean,noise
-2.0,24.0,0.03818071777933107
-1.8,24.141304347826086,0.03763984694854009
-1.6,24.251824817518248,0.042475393606556944
-1.4,24.22992700729927,0.03745429293103541
-1.2,24.279197080291972,0.04052088893693463
-1.0,24.125,0.04038278466244935
-0.8,24.11413043478261,0.03660854366028896
-0.6,24.184782608695652,0.04334316908570962
-0.4,24.18065693430657,0.0445878318320265
-0.2,24.14673913043478,0.03596811056745067
0.0,24.30109489051095,0.0405625915311953
0.2,24.206521739130434,0.04892006004576609
0.4,24.13586956521739,0.07595208170438991
0.6,24.26277372262774,0.11199346186054843
0.8,23.424295774647888,0.22335174446810974
1.0,20.033132530120483,0.3360724391711267
1.2,15.369815668202765,0.42460089700708015
1.4,13.75103305785124,0.3999922303308036
1.6,12.549812030075188,0.37120392851101036
1.8,11.23238255033557,0.35579346641412407
2.0,10.967213114754099,0.3249416761493892
2.2,10.568611987381704,0.2990694320193844
2.4,10.156818181818181,0.29158175285653914
2.6,10.340277777777779,0.2861795700611182
2.8,9.730434782608695,0.28285896085722945
3.0,10.136363636363637,0.3043471810830589
3.2,9.76530612244898,0.2532602878038048
3.4,9.946428571428571,0.28120033095429603
3.6,10.075301204819278,0.29520398280825016
3.8,9.693478260869565,0.26211580298195764
4.0,9.708695652173914,0.2814407004943497
