perturbation,mean,noise
-1.0,23.260563380281692,0.5574546134936366
-0.95,22.489864864864863,0.5821504494576152
-0.9,25.230916030534353,0.6524202726816517
-0.85,22.205,0.5624117373222061
-0.8,25.15340909090909,0.6559375090858867
-0.75,25.534615384615385,0.5865704318298927
-0.7,20.757763975155278,0.5612335616462409
-0.65,29.396017699115045,0.5236392732739131
-0.6,30.04054054054054,0.556400341594821
-0.55,39.6859756097561,0.4259909721999733
-0.5,45.729166666666664,0.2774871020523529
-0.45,47.5,0.11417035717680156
-0.4,43.99342105263158,0.1254483691189719
-0.35,41.240625,0.06003726538848886
-0.3,38.38793103448276,0.04582202572789272
-0.25,35.71774193548387,0.049912942213851695
-0.2,33.24,0.04360563498324526
-0.15,30.67361111111111,0.03781136224123827
-0.1,28.487179487179485,0.044938565173127464
-0.05,26.190944881889763,0.03654490472409633
0.0,24.224452554744527,0.03835572520855414
0.05,22.41891891891892,0.04020059825187096
0.1,20.678571428571427,0.0375424268035996
0.15,19.196531791907514,0.03339650054453502
0.2,17.736702127659573,0.037976168601818176
0.25,16.544776119402986,0.04020009381304426
0.3,15.400921658986174,0.03659748034862847
0.35,14.25,0.03713619752891273
0.4,13.288690476190476,0.0395082475928086
0.45,12.292279411764707,0.042370864803201354
0.5,11.341525423728813,0.044244089145421134
0.55,10.4484375,0.0496285623675569
0.6,9.472457627118644,0.06143470801627339
0.65,8.65891472868217,0.06885924626356561
0.7,7.914893617021277,0.10090787589953477
0.75,8.38125,0.278464943900584
0.8,9.593123209169054,0.31789696602602724
0.85,10.847087378640778,0.3123836887112276
0.9,11.07864238410596,0.29151212970979357
0.95,10.786977491961414,0.2703645335958861
1.0,10.5,0.2629644493654722
