perturbation,mean,noise
-1.0,17.597368421052632,0.5194877673418302
-0.95,15.76061320754717,0.5076139828393107
-0.9,14.540217391304347,0.45040345938747406
-0.85,14.343347639484978,0.4397304137643993
-0.8,14.356681034482758,0.4583994649748671
-0.75,14.577510917030567,0.44148325665161164
-0.7,14.353004291845494,0.4468999693281117
-0.65,15.803317535545023,0.4862589383674759
-0.6,15.606976744186046,0.44930346948632405
-0.55,15.173076923076923,0.44843787061023815
-0.5,16.97969543147208,0.4778114985821212
-0.45,20.00602409638554,0.5078715574223701
-0.4,19.941964285714285,0.5152651089502733
-0.35,22.724489795918366,0.4988351391643136
-0.3,21.80921052631579,0.4942988815168489
-0.25,27.00609756097561,0.3731448003121195
-0.2,27.98949579831933,0.27241530171222494
-0.15,29.85135135135135,0.1246051238521944
-0.1,28.074152542372882,0.0899684430166867
-0.05,26.27952755905512,0.05609641755901186
0.0,24.20108695652174,0.03864890164980247
0.05,22.741438356164384,0.04079514586445386
0.1,21.085443037974684,0.0407388661382635
0.15,19.63235294117647,0.03534993755438942
0.2,18.25409836065574,0.03692459820001663
0.25,17.03188775510204,0.03628805175852017
0.3,15.896428571428572,0.03983591083929007
0.35,14.836666666666666,0.03914584082999772
0.4,13.808641975308642,0.04202023409416522
0.45,12.917953667953668,0.046712271247679564
0.5,11.9625,0.05109459024130949
0.55,11.1425,0.06358662579164641
0.6,10.5,0.12825307338894018
0.65,9.787280701754385,0.17140807105692207
0.7,9.521367521367521,0.23155076367313415
0.75,9.203983516483516,0.2549019347279016
0.8,9.313370473537605,0.2678756008224828
0.85,9.925816023738873,0.2757996827388771
0.9,10.061746987951807,0.2740645441153912
0.95,10.25,0.26883625372756226
1.0,10.154545454545454,0.26881025660563457
