"(2705.15 + 7*""Inf"")/12",0.23943044713076672
"(2973.875 + 6*""Inf"")/12",0.27951147756384775
"(3157.4375 + 5*""Inf"")/12",0.32517935538188314
"(3255.4625 + 4*""Inf"")/12",0.36464448286412826
"(3323.2497340425534 + 3*""Inf"")/12",0.4160382542877622
"(3379.4997340425534 + 2*""Inf"")/12",0.45636827686707104
"(3427.0649514338575 + ""Inf"")/12",0.49450276396988
289.4272876194881,0.5354159438027535
231.33778144664862,0.4500273464018874
186.3537875442096,0.45417211992783996
138.45623852460176,0.4418321163507784
111.42223314825767,0.44382828849218414
79.84016244118696,0.4241024684355262
59.99056381733375,0.40235378519989223
47.26834159511152,0.3717898527191304
41.50748633195363,0.34898081679035364
38.23301597370667,0.31272782547822997
35.83718264037334,0.287003452470962
34.11182178249583,0.2618575384576469
32.49178011582916,0.2324596034185682
31.29061168549407,0.2112892357951937
30.045438921266427,0.19010283075547285
28.92055204343837,0.17395153127678523
28.09612718722432,0.16077211658049198
27.47839474468873,0.14500699900338412
27.064051060849625,0.13263849931943672
26.60485629833903,0.12304384044177757
26.294499440284802,0.11139407683958481
25.984848443133803,0.10070203481342672
25.720755305878903,0.08989701556413172
25.43041142809608,0.08042510668765276
25.10574704453443,0.07266779013518515
24.72495783191956,0.0657560688552728
24.363178985765717,0.06006560393212661
23.948245091534943,0.056258875952324275
23.46887411927381,0.051007676145425486
22.91648428642397,0.04941405811841794
22.38150418032317,0.04751073273543938
21.797123513122294,0.046238470083943176
21.18922467176757,0.04515263005914036
20.5638528621341,0.04486406139907452
19.934520538752487,0.04788722377265543
19.31324287275651,0.05648059327579119
18.715918884225133,0.06546445513905694
18.08132046825495,0.08116284615789807
17.4103137898404,0.09843658370184355
16.732943606569727,0.1200050192236343
16.050460113880106,0.14084194976936582
15.42742908199933,0.16097152166277612
14.793377357861402,0.18299646383410245
