perturbation,mean,noise
-2.0,1005.75,NaN
-1.95,2339.25,NaN
-1.9,284.53125,0.7176259049533559
-1.85,252.13636363636363,0.4695784890532677
-1.8,116.8125,0.5432537608879262
-1.75,75.64024390243902,0.5156822553203767
-1.7,43.822916666666664,0.3876452634293116
-1.65,39.34756097560975,0.35174880528537006
-1.6,36.89488636363637,0.31164334799810717
-1.55,35.61684782608695,0.21496002941677816
-1.5,34.84736842105263,0.2645802742680414
-1.45,33.1725,0.2552036516521805
-1.4,33.904639175257735,0.2398256764411263
-1.35,33.994897959183675,0.2160890208710258
-1.3,33.1275,0.28790695834631624
-1.25,32.279411764705884,0.1700777746018988
-1.2,31.392857142857142,0.19975909228163258
-1.15,32.1985294117647,0.22440836965755853
-1.1,32.228155339805824,0.19263293185656236
-1.05,32.1764705882353,0.1887229030711417
-1.0,32.286407766990294,0.19604330005403733
-0.95,30.99532710280374,0.1314360003507891
-0.9,31.701923076923077,0.11344626744157256
-0.85,30.309633027522935,0.13810962330236268
-0.8,31.422169811320753,0.15798020687950365
-0.75,30.426605504587155,0.14976299234879129
-0.7,31.358490566037737,0.1600527838714367
-0.65,31.521428571428572,0.10150891281285183
-0.6,31.337264150943398,0.08427768565247301
-0.55,31.45754716981132,0.06438131513810232
-0.5,31.52122641509434,0.04974273708764572
-0.45,31.25943396226415,0.04362237128323458
-0.4,30.53472222222222,0.047614961513782486
-0.35,30.027027027027028,0.037493171461629435
-0.3,29.008695652173913,0.03775454422738187
-0.25,28.016949152542374,0.03509137976127732
-0.2,27.2827868852459,0.03745748420809528
-0.15,26.476190476190474,0.04198105260726035
-0.1,25.70769230769231,0.03827453267694522
-0.05,24.902255639097746,0.04073906703843229
0.0,24.190217391304348,0.05390461928479156
0.05,23.307692307692307,0.08700589396326083
0.1,22.379194630872483,0.2016098184030401
0.15,21.151898734177216,0.24094430983501286
0.2,17.29663212435233,0.30435296809191387
0.25,16.415441176470587,0.335840030869656
0.3,14.205508474576272,0.35178610383995945
0.35,13.9375,0.3703127562639685
0.4,12.778625954198473,0.3572042354261367
0.45,12.693181818181818,0.35792122635315055
0.5,12.12,0.3433810760215241
0.55,11.90658362989324,0.3308095146246608
0.6,11.562931034482759,0.3045788893843518
0.65,11.066831683168317,0.3073107470429606
0.7,11.436860068259385,0.32091422283321025
0.75,11.117940199335548,0.3056714989798915
0.8,10.70367412140575,0.298808243605664
0.85,10.73798076923077,0.3048251637583278
0.9,10.46484375,0.2923551679925243
0.95,10.495297805642632,0.3124156902357847
1.0,10.554416403785488,0.3040518233141519
