perturbation,mean,noise
-2.0,24.26277372262774,0.038336637369910186
-1.8,24.130434782608695,0.03639265899906458
-1.6,24.317518248175183,0.03917740413219458
-1.4,24.224452554744527,0.04186989378165819
-1.2,24.251824817518248,0.045046545999471374
-1.0,24.235401459854014,0.039849087273974446
-0.8,24.246350364963504,0.036000838584957416
-0.6,24.14673913043478,0.040394459819766394
-0.4,24.33941605839416,0.03900782430882935
-0.2,24.295620437956206,0.038968046095675654
0.0,24.246350364963504,0.03399046495488276
0.2,24.29014598540146,0.043059752195047866
0.4,24.02158273381295,0.03976788510752035
0.6,24.081521739130434,0.041509756512714435
0.8,23.93525179856115,0.04174792336450444
1.0,23.742857142857144,0.04266252677460393
1.2,23.566901408450704,0.04343463517042636
1.4,23.307692307692307,0.04149686869435078
1.6,22.944827586206898,0.04121985124797742
1.8,22.741438356164384,0.08197507001851381
2.0,18.583333333333332,0.2994925040088937
2.2,14.912946428571429,0.3926474192321029
2.4,12.628301886792453,0.36111020112337144
2.6,11.1,0.3260859385990385
2.8,10.725961538461538,0.31867670533633113
3.0,10.337962962962964,0.28368679149246967
3.2,10.002985074626865,0.27864076660430065
3.4,9.925295857988166,0.2821526334464859
3.6,10.095632530120483,0.26134833206885666
3.8,9.8625,0.28004523156531275
4.0,9.644092219020173,0.2576581908543801
