perturbation,mean,noise
-2.0,Inf,0.0
-1.95,Inf,0.0
-1.9,1238.25,NaN
-1.85,727.0,0.7144503014418448
-1.8,738.5,0.25000681851909917
-1.75,1046.25,0.0506886581495733
-1.7,312.28125,0.27849425042491843
-1.65,350.35714285714283,0.6257669374141298
-1.6,172.25,0.4535880804755321
-1.55,141.28571428571428,0.4729401488001742
-1.5,77.85,0.5499674262631874
-1.45,55.07327586206897,0.6658754014043176
-1.4,40.93125,0.5542202675168473
-1.35,50.37692307692308,0.4739712599115918
-1.3,51.8203125,0.4754924452094136
-1.25,45.215753424657535,0.4957791406646935
-1.2,49.96590909090909,0.3621913625394846
-1.15,45.145833333333336,0.31896532440143127
-1.1,45.13356164383562,0.22658540360145263
-1.05,39.978658536585364,0.23473279027839766
-1.0,37.60227272727273,0.19821835439264482
-0.95,36.32967032967033,0.19053501010001805
-0.9,33.857142857142854,0.19457721350759416
-0.85,34.4453125,0.1547145236051179
-0.8,34.19072164948454,0.12253281620444458
-0.75,33.43939393939394,0.14818738813436053
-0.7,31.55,0.14857430208335287
-0.65,31.97596153846154,0.09832685942511053
-0.6,31.997596153846153,0.08676065800997523
-0.55,31.78125,0.07449458567053148
-0.5,32.10436893203884,0.06224454021353139
-0.45,31.45047169811321,0.06264262600345898
-0.4,30.63888888888889,0.05160963808698039
-0.35,30.04090909090909,0.047925992549502264
-0.3,28.8,0.04863394931350382
-0.25,27.819327731092436,0.049511489872088345
-0.2,27.12295081967213,0.047743861584298025
-0.15,26.244094488188978,0.0483719129542268
-0.1,25.517175572519083,0.04589227104045944
-0.05,24.87406015037594,0.04638269209528734
0.0,24.317518248175183,0.04259860971231755
0.05,23.535211267605632,0.05200178044636866
0.1,22.91896551724138,0.05085335988779929
0.15,22.0182119205298,0.05163535126530207
0.2,21.185126582278482,0.06186105862858782
0.25,20.493865030674847,0.07181101034247064
0.3,19.522058823529413,0.1487295560557596
0.35,18.229508196721312,0.2225383441593611
0.4,17.4140625,0.246029119359647
0.45,15.889285714285714,0.2818089641246581
0.5,14.104430379746836,0.32656592038392757
0.55,12.956395348837209,0.3652051479785789
0.6,12.359778597785978,0.3301312238714447
0.65,11.885231316725978,0.3338788217722844
0.7,11.561418685121108,0.32064328211909626
0.75,11.265151515151516,0.3172189258750303
0.8,10.767684887459808,0.3117326492105502
0.85,11.018092105263158,0.3182909830403738
0.9,10.742788461538462,0.3124272908012701
0.95,10.363003095975232,0.28565123978466267
1.0,10.686900958466454,0.29664536605026903
