perturbation,mean,noise
-2.0,Inf,0.0
-1.95,Inf,0.0
-1.9,Inf,0.0
-1.85,Inf,0.0
-1.8,Inf,0.0
-1.75,Inf,0.0
-1.7,Inf,0.0
-1.65,Inf,0.0
-1.6,Inf,0.0
-1.55,576.5,0.2701988927672431
-1.5,514.125,0.15575948061147873
-1.45,437.7,0.4646761346986202
-1.4,253.5,0.602635924145608
-1.35,196.66071428571428,0.5605696321656888
-1.3,130.21875,0.34306668731794926
-1.25,70.36666666666666,0.42071937407577464
-1.2,62.29326923076923,0.5332571792932376
-1.15,48.033088235294116,0.4943726468398018
-1.1,40.583333333333336,0.481548949857949
-1.05,42.12662337662338,0.36904953718182065
-1.0,37.01966292134831,0.4039478194436103
-0.95,37.689655172413794,0.28393148895512227
-0.9,34.45263157894737,0.3118758945883505
-0.85,33.1725,0.24947431143475637
-0.8,31.86778846153846,0.2353929479073568
-0.75,30.388636363636362,0.20323664846274217
-0.7,30.02027027027027,0.17833434466649611
-0.65,29.236842105263158,0.16642206260491546
-0.6,27.43388429752066,0.17013482942047187
-0.55,27.328512396694215,0.1777468794598044
-0.5,27.091463414634145,0.14233943507178573
-0.45,25.9453125,0.11706635616887247
-0.4,26.592,0.16564161263333757
-0.35,24.800373134328357,0.12188320397128125
-0.3,25.15909090909091,0.10459505107698515
-0.25,25.603846153846153,0.10340409289815129
-0.2,25.603846153846153,0.071914016679299
-0.15,25.603846153846153,0.06012624010347882
-0.1,25.385496183206108,0.052400715008389324
-0.05,24.88533834586466,0.047916908482765544
0.0,24.21897810218978,0.03832681191789443
0.05,23.32867132867133,0.043788178326195054
0.1,22.744897959183675,0.04050738807070181
0.15,21.94736842105263,0.04427481695569562
0.2,21.33653846153846,0.04361112968363157
0.25,20.78105590062112,0.04087958284109158
0.3,20.123493975903614,0.0417726064088301
0.35,19.56578947368421,0.04494217753974772
0.4,19.037142857142857,0.041956752294630174
0.45,18.529166666666665,0.046219380194792666
0.5,18.008108108108107,0.04574457530029811
0.55,17.418848167539267,0.04625977603840503
0.6,16.839195979899497,0.08003104252122396
0.65,16.298780487804876,0.11925868272995276
0.7,14.919642857142858,0.19470463290239148
0.75,14.68421052631579,0.21114948643302311
0.8,13.725308641975309,0.267584137237401
0.85,12.506529850746269,0.2718978847554019
0.9,11.965178571428572,0.288843123652525
0.95,11.75,0.29032235782908894
1.0,11.22231543624161,0.2876631955818578
