perturbation,mean,noise
-2.0,Inf,0.0
-1.95,Inf,0.0
-1.9,Inf,0.0
-1.85,Inf,0.0
-1.8,6.75,NaN
-1.75,Inf,0.0
-1.7,Inf,0.0
-1.65,Inf,0.0
-1.6,747.25,0.6825920473414324
-1.55,669.5625,0.3887693524569795
-1.5,404.25,0.42140901279424514
-1.45,201.80357142857142,0.601207869827706
-1.4,147.1875,0.40805502172634656
-1.35,92.09558823529412,0.5115289570073979
-1.3,69.35,0.4624105457605462
-1.25,44.66095890410959,0.4572187634767689
-1.2,46.45774647887324,0.39017681764916473
-1.15,46.70070422535211,0.3184519566781141
-1.1,38.81686046511628,0.2851697665638209
-1.05,37.53370786516854,0.26306271415465904
-1.0,36.171195652173914,0.21995409921631828
-0.95,34.11340206185567,0.25175777605675637
-0.9,32.17067307692308,0.1845690030875546
-0.85,31.77403846153846,0.21009629026769763
-0.8,30.520833333333332,0.1707940561026984
-0.75,29.598214285714285,0.1396589739766652
-0.7,28.6875,0.138720707896567
-0.65,28.40948275862069,0.12915098349298013
-0.6,28.029661016949152,0.13018426056574
-0.55,27.876050420168067,0.11210415253345292
-0.5,27.182926829268293,0.10289291634171364
-0.45,27.221311475409838,0.09322739037996357
-0.4,27.233606557377048,0.08446286898227118
-0.35,26.945121951219512,0.0836679765794833
-0.3,26.932926829268293,0.07041247740356914
-0.25,26.951219512195124,0.057533609294019364
-0.2,26.921370967741936,0.05455260750607329
-0.15,26.628,0.046450090443129054
-0.1,25.796511627906977,0.04197768572094905
-0.05,25.093984962406015,0.038322788455025666
0.0,24.235401459854014,0.040025408682727706
0.05,23.440140845070424,0.03703196051613267
0.1,22.52027027027027,0.03537867614527028
0.15,21.83823529411765,0.03715252723344417
0.2,21.161392405063292,0.04066494102691668
0.25,20.578703703703702,0.04020021444587868
0.3,19.994011976047904,0.04174078717023019
0.35,19.478197674418606,0.043560447198158374
0.4,19.02857142857143,0.041709849190981814
0.45,18.37087912087912,0.04516203625794575
0.5,17.927419354838708,0.04481152476465762
0.55,17.3203125,0.0469262223554703
0.6,16.79396984924623,0.06342990808981697
0.65,16.28048780487805,0.1128618975206162
0.7,14.69273127753304,0.22402360792509873
0.75,14.26923076923077,0.2641722494876108
0.8,12.827884615384615,0.27905484135875913
0.85,12.20529197080292,0.2994808358117715
0.9,11.861702127659575,0.2744542308107524
0.95,11.729895104895105,0.2834735860739718
1.0,11.056291390728477,0.30220096911654254
