perturbation,mean,noise
-2.0,Inf,0.0
-1.95,Inf,0.0
-1.9,Inf,0.0
-1.85,Inf,0.0
-1.8,Inf,0.0
-1.75,Inf,0.0
-1.7,Inf,0.0
-1.65,Inf,0.0
-1.6,Inf,0.0
-1.55,1665.75,NaN
-1.5,1185.0,0.4359000030858844
-1.45,579.25,0.6770045130426523
-1.4,199.92857142857142,0.7281743687951674
-1.35,115.75961538461539,0.4610129240769656
-1.3,96.046875,0.6263362230544745
-1.25,54.685344827586206,0.46795208482203154
-1.2,45.25352112676056,0.3410458683646652
-1.15,40.55555555555556,0.3413449123998221
-1.1,36.583333333333336,0.3193782915224062
-1.05,33.803030303030305,0.30410631737053884
-1.0,29.91216216216216,0.25308770731554
-0.95,30.08108108108108,0.2275036985566417
-0.9,30.293181818181818,0.24176780498964048
-0.85,28.734782608695653,0.21805610200233197
-0.8,27.978813559322035,0.19762142633099833
-0.75,27.47107438016529,0.19523021382065348
-0.7,26.909274193548388,0.20241135934414908
-0.65,26.303571428571427,0.14818891783024127
-0.6,26.143700787401574,0.12303084367494281
-0.55,25.363636363636363,0.11460050133120474
-0.5,24.979477611940297,0.11829185029240757
-0.45,24.666666666666668,0.1211479784887446
-0.4,24.375,0.11340949600800944
-0.35,24.32846715328467,0.10168741803532573
-0.3,24.175182481751825,0.08548156237011319
-0.25,24.175182481751825,0.0835557258806468
-0.2,23.574468085106382,0.08368156648328046
-0.15,24.46875,0.06129558636386356
-0.1,24.57777777777778,0.06326052730397069
-0.05,24.544444444444444,0.05165058385875016
0.0,24.15875912408759,0.04315990923387637
0.05,23.748214285714287,0.03818630651436908
0.1,23.265734265734267,0.03796330867470163
0.15,22.571428571428573,0.04047826036226752
0.2,21.981907894736842,0.03625164338628279
0.25,21.075949367088608,0.03835417053191838
0.3,20.447852760736197,0.03477930466398921
0.35,19.77958579881657,0.03941353984815672
0.4,19.27456647398844,0.04050422776882995
0.45,18.63268156424581,0.03975354988592367
0.5,18.13858695652174,0.03739972361941352
0.55,17.704787234042552,0.041661588714107065
0.6,17.138461538461538,0.04667422509193957
0.65,16.75875,0.04386633673948014
0.7,16.258536585365853,0.05154931075887076
0.75,15.630841121495328,0.14104854199219793
0.8,14.5,0.21302759890895265
0.85,13.427710843373495,0.2768230337151802
0.9,12.844827586206897,0.2728344222434107
0.95,11.91459074733096,0.2848691627128329
1.0,11.678571428571429,0.28137531769610047
