perturbation,mean,noise
-1.0,25.598076923076924,0.6349728573740819
-0.95,30.63888888888889,0.4685060306106816
-0.9,30.827102803738317,0.6326567748785115
-0.85,26.87298387096774,0.613243309130689
-0.8,29.404017857142858,0.5415246488538121
-0.75,32.404411764705884,0.5744098983284117
-0.7,31.564285714285713,0.5079647542291962
-0.65,43.33441558441559,0.42926690887485713
-0.6,42.453947368421055,0.4317795015847493
-0.55,48.220588235294116,0.3195901479833607
-0.5,51.703125,0.12022790459141837
-0.45,47.30357142857143,0.15320566185845838
-0.4,45.678082191780824,0.06083280913869875
-0.35,42.20192307692308,0.06174082270546713
-0.3,39.57142857142857,0.047404957570485774
-0.25,36.33791208791209,0.04886776182135833
-0.2,33.52272727272727,0.05540044700278923
-0.15,30.405963302752294,0.04893480854474117
-0.1,28.205128205128204,0.04415919759367705
-0.05,26.155511811023622,0.04103074156963373
0.0,24.419117647058822,0.04004825372668783
0.05,22.449664429530202,0.04283683365809619
0.1,20.9484375,0.04037835486525303
0.15,19.438953488372093,0.043046498523006294
0.2,18.203804347826086,0.04290013598679034
0.25,16.84469696969697,0.04696368934916837
0.3,15.547674418604652,0.048278549882371485
0.35,14.21808510638298,0.055983996059214766
0.4,12.973837209302326,0.062459846410949926
0.45,11.682692307692308,0.06885024103315253
0.5,10.518867924528301,0.0720609874279488
0.55,9.445774647887324,0.08243655289040362
0.6,8.566496163682864,0.10353130621552212
0.65,7.837236533957846,0.14076044589572095
0.7,8.213235294117647,0.2876654967720021
0.75,10.240825688073395,0.33091964498746956
0.8,11.788732394366198,0.25452144505493135
0.85,11.65766550522648,0.20525941842289275
0.9,10.547169811320755,0.19763653054002794
0.95,9.715217391304348,0.21544518122845704
1.0,9.153688524590164,0.22821124545312146
