perturbation,mean,noise
-1.0,26.25,0.5681424788336672
-0.95,20.83490566037736,0.5208422169231924
-0.9,25.448473282442748,0.5528848726533316
-0.85,25.6046511627907,0.70840896252386
-0.8,31.2196261682243,0.638550990164594
-0.75,28.25,0.5620808434753962
-0.7,31.599056603773583,0.5383072047658802
-0.65,29.17763157894737,0.6346636133593208
-0.6,31.044392523364486,0.567876059182973
-0.55,40.03915662650602,0.4416263412279006
-0.5,44.63513513513514,0.31045684341135227
-0.45,46.864285714285714,0.1612552421804592
-0.4,44.45,0.09929324365014894
-0.35,41.686708860759495,0.060746294217741754
-0.3,38.56395348837209,0.0648440485479122
-0.25,36.107142857142854,0.044718712385587805
-0.2,33.70454545454545,0.05586324759479121
-0.15,30.88317757009346,0.047856159194393344
-0.1,28.51923076923077,0.04973684768635569
-0.05,26.27952755905512,0.04582142101164443
0.0,24.17391304347826,0.04360152083416181
0.05,22.39358108108108,0.048794452664175314
0.1,20.87264150943396,0.039858439904479764
0.15,19.447674418604652,0.04385827675091623
0.2,18.024193548387096,0.04079372035320782
0.25,16.74,0.03831251082386834
0.3,15.60981308411215,0.04248262533694957
0.35,14.4375,0.041791106736842464
0.4,13.391566265060241,0.045375854900310875
0.45,12.174545454545454,0.052249549211758145
0.5,11.108443708609272,0.05479265281925749
0.55,10.08433734939759,0.06385813894939926
0.6,9.075203252032521,0.06801949430031252
0.65,8.178484107579463,0.1120642908428875
0.7,7.730369515011548,0.19991082039745575
0.75,9.41502808988764,0.3551941968591917
0.8,11.643229166666666,0.29817993791385855
0.85,12.227189781021897,0.21987419798374472
0.9,11.013157894736842,0.21146803034060796
0.95,10.091114457831326,0.20895547499380338
1.0,9.223140495867769,0.22264989538305896
