perturbation,mean,noise
-2.0,24.529411764705884,0.04078736520827404
-1.8,24.446691176470587,0.03450356737350654
-1.6,24.391544117647058,0.04183768072009714
-1.4,24.33941605839416,0.047703643970272575
-1.2,24.446691176470587,0.03958505449210309
-1.0,24.355839416058394,0.04005937623357514
-0.8,24.317518248175183,0.04023432317068121
-0.6,24.312043795620436,0.04275897696771872
-0.4,24.383211678832115,0.04105046406974471
-0.2,24.29014598540146,0.03748995507844895
0.0,24.22992700729927,0.04434435696541941
0.2,24.246350364963504,0.03734376050292592
0.4,24.208029197080293,0.040417571210983196
0.6,24.032374100719423,0.04264978095448734
0.8,23.791071428571428,0.04345636798517505
1.0,23.545774647887324,0.0437431994149638
1.2,23.291958041958043,0.044528488440063185
1.4,22.755102040816325,0.04604932779393477
1.6,22.205,0.07647249915613473
1.8,19.98502994011976,0.20180414297446722
2.0,14.659691629955947,0.3770027855893695
2.2,13.56072874493927,0.37382001300751616
2.4,11.081683168316832,0.32323764691025897
2.6,10.79516129032258,0.3321833318423851
2.8,10.481191222570533,0.3045903394594337
3.0,10.09789156626506,0.2781006813990678
3.2,9.92085798816568,0.2773980582732652
3.4,9.739098837209303,0.2599040795976318
3.6,9.719565217391304,0.2760146899268298
3.8,9.776315789473685,0.26832373213478883
4.0,10.121601208459214,0.265190524827429
