perturbation,mean,noise
-2.0,Inf,0.0
-1.95,Inf,0.0
-1.9,1020.75,NaN
-1.85,Inf,0.0
-1.8,1042.5,0.13328199760494638
-1.75,375.0,0.562088960930563
-1.7,336.75,0.42804011168420764
-1.65,176.484375,0.3544971009291394
-1.6,105.33620689655173,0.5101858344156259
-1.55,63.42857142857143,0.4990847793436971
-1.5,48.375,0.3389126882616388
-1.45,45.73943661971831,0.2932504207634728
-1.4,39.94207317073171,0.24606271650902892
-1.35,35.96739130434783,0.25148214354019927
-1.3,34.376288659793815,0.25621241418717555
-1.25,36.6510989010989,0.16894279548132313
-1.2,35.625,0.19351164774074062
-1.15,34.828125,0.23622363657026893
-1.1,32.366504854368934,0.2077334682264599
-1.05,31.853365384615383,0.18152269083926117
-1.0,31.78846153846154,0.13172471945992992
-0.95,31.821428571428573,0.13089491040979404
-0.9,31.67142857142857,0.1300885268087335
-0.85,30.357798165137616,0.13700176151635587
-0.8,29.591517857142858,0.1440536136916295
-0.75,29.83783783783784,0.1311980061029908
-0.7,29.641592920353983,0.09811758727993199
-0.65,29.665178571428573,0.09311484868780465
-0.6,29.528761061946902,0.08294304843202084
-0.55,29.542035398230087,0.08797343462470132
-0.5,29.925675675675677,0.06517501322992283
-0.45,30.047727272727272,0.06381833113431971
-0.4,30.12272727272727,0.05098445025668564
-0.35,29.698660714285715,0.05134891040850606
-0.3,29.263157894736842,0.03608202002732539
-0.25,28.347457627118644,0.04115650169097616
-0.2,27.58125,0.03705068739127742
-0.15,26.628,0.045193498820765655
-0.1,25.725,0.03359616505859707
-0.05,25.0093984962406,0.03801293282691048
0.0,24.213503649635037,0.04027185095677213
0.05,23.47711267605634,0.037470047092081696
0.1,22.85445205479452,0.03700629572523399
0.15,22.333892617449663,0.04091404201707298
0.2,21.691558441558442,0.04429123838798076
0.25,21.14240506329114,0.044611695458105
0.3,20.69254658385093,0.08946994864671455
0.35,18.800847457627118,0.19683955056384003
0.4,17.111538461538462,0.266224233233054
0.45,15.78183962264151,0.28935998245914124
0.5,14.189361702127659,0.3329601637893746
0.55,13.721311475409836,0.35243772954563823
0.6,13.0576171875,0.3588596345705407
0.65,11.775528169014084,0.3229392698569151
0.7,12.016129032258064,0.3089637222240052
0.75,11.1875,0.29998133082152123
0.8,11.068708609271523,0.3153431148553932
0.85,11.1575,0.31896638181838105
0.9,11.010690789473685,0.3203532932797224
0.95,10.70367412140575,0.3005934692189873
1.0,10.48359375,0.3029074624280952
