perturbation,mean,noise
-2.0,Inf,0.0
-1.95,Inf,0.0
-1.9,Inf,0.0
-1.85,Inf,0.0
-1.8,Inf,0.0
-1.75,Inf,0.0
-1.7,1776.0,NaN
-1.65,639.9375,0.7452847780603519
-1.6,705.75,0.055657446865774694
-1.55,147.6315789473684,0.5896921811657315
-1.5,106.08620689655173,0.6399105194874724
-1.45,69.69767441860465,0.5870025188023461
-1.4,39.25,0.4885987634792948
-1.35,33.17783505154639,0.3398935750131103
-1.3,29.47972972972973,0.3202469142939715
-1.25,29.952272727272728,0.2746806824444774
-1.2,27.775210084033613,0.2967971337769698
-1.15,27.104508196721312,0.26142770721900643
-1.1,28.326923076923077,0.29025267747793987
-1.05,26.033203125,0.23138480953289706
-1.0,25.295454545454547,0.28575640457870466
-0.95,26.0625,0.2742653568801765
-0.9,26.327380952380953,0.17670780418868762
-0.85,26.208661417322833,0.23981082324588837
-0.8,25.238636363636363,0.20317779634445265
-0.75,25.374045801526716,0.21232751595349145
-0.7,24.88992537313433,0.18798494532109025
-0.65,24.99812030075188,0.2245078743760443
-0.6,24.654850746268657,0.18716560554187645
-0.55,24.6,0.1424074578174008
-0.5,24.919172932330827,0.1805312611313598
-0.45,24.94736842105263,0.14182731863234163
-0.4,24.347426470588236,0.16721054830600823
-0.35,24.88992537313433,0.14716394656746606
-0.3,24.65,0.1412408937891124
-0.25,25.621153846153845,0.12240509843435157
-0.2,25.459923664122137,0.09274615780921694
-0.15,25.357954545454547,0.06886866272017032
-0.1,25.295454545454547,0.05770368531821538
-0.05,24.727777777777778,0.05226375847546499
0.0,24.279197080291972,0.03893131200956588
0.05,23.566901408450704,0.03981063536600374
0.1,22.813356164383563,0.04398131651462845
0.15,22.165,0.038317788291453214
0.2,21.517741935483873,0.03862697653157339
0.25,20.859375,0.04096282995593666
0.3,20.277439024390244,0.041759639208587766
0.35,19.70414201183432,0.06820818327394404
0.4,19.226878612716764,0.0706398976686001
0.45,17.599206349206348,0.20369115790022627
0.5,17.3828125,0.17387773427387718
0.55,15.781990521327014,0.25139318406124683
0.6,14.767699115044248,0.2855372483696014
0.65,13.412650602409638,0.3017019075896591
0.7,12.89423076923077,0.3057046781545629
0.75,12.5,0.31862486486662994
0.8,11.458047945205479,0.29748190092499815
0.85,11.783450704225352,0.30287803919345774
0.9,11.001639344262296,0.2972447784942707
0.95,11.377118644067796,0.2872313006154811
1.0,11.19732441471572,0.297718111558539
