perturbation,mean,noise
-1.0,21.229299363057326,0.4883591990796823
-0.95,20.33282208588957,0.5460040680765615
-0.9,21.899006622516556,0.5302899264654026
-0.85,23.946043165467625,0.6093893587331478
-0.8,24.46323529411765,0.5459637922989728
-0.75,24.097826086956523,0.583616954988784
-0.7,23.072916666666668,0.5517861938315954
-0.65,25.75581395348837,0.5331943250754637
-0.6,28.832608695652173,0.5755078754428634
-0.55,28.661637931034484,0.5064859367956739
-0.5,31.65,0.4748714745893476
-0.45,36.09065934065934,0.35953512943662563
-0.4,40.48170731707317,0.21145907142931913
-0.35,39.80421686746988,0.11250756475251121
-0.3,38.18103448275862,0.14744263568808044
-0.25,35.37903225806452,0.055441131461746944
-0.2,33.1125,0.05457467834956951
-0.15,30.8125,0.04903569685177206
-0.1,28.46794871794872,0.04568312644569956
-0.05,26.261811023622048,0.04332381901285557
0.0,24.295620437956206,0.041408967498987016
0.05,22.408783783783782,0.04310332660085392
0.1,20.61335403726708,0.043643122510012414
0.15,19.224137931034484,0.038268900371096606
0.2,17.871657754010695,0.040417066826590985
0.25,16.57089552238806,0.03882934482910629
0.3,15.369815668202765,0.03640739006710018
0.35,14.298283261802576,0.039869556617076765
0.4,13.314741035856574,0.04134457841093516
0.45,12.355555555555556,0.04241171485405174
0.5,11.35677966101695,0.046221529524802796
0.55,10.243119266055047,0.05495444971528693
0.6,9.323816155988858,0.05799273041362115
0.65,8.389097744360901,0.06888330752055646
0.7,7.692660550458716,0.12914202723097037
0.75,8.08876811594203,0.31118417541453197
0.8,11.175,0.3052939482080024
0.85,12.235401459854014,0.21418046077665276
0.9,11.449658703071673,0.20824722802884593
0.95,10.114803625377643,0.20799686640154127
1.0,9.614613180515759,0.21548815583896394
