"(2317.630357142857 + 7*""Inf"")/12",0.20513958292438722
"(2372.2750939849625 + 6*""Inf"")/12",0.2431144204432532
"(2409.39137305473 + 5*""Inf"")/12",0.270202170136318
"(2443.536109896835 + 4*""Inf"")/12",0.2993230782520794
"(2474.9928406660656 + 3*""Inf"")/12",0.3243048795951232
"(2504.6955433687685 + 2*""Inf"")/12",0.3463651529104067
"(2533.3109279841533 + ""Inf"")/12",0.36636383574714293
213.5429062793812,0.3857021842773041
126.13769794604784,0.39406794482987545
70.98844931216806,0.36385276362219227
50.554658661761565,0.3504318263127453
38.61740090982358,0.3164313949937737
31.573548969441134,0.2773457875592444
29.148186283881078,0.25439211797044037
28.178731730357203,0.2406981997977489
27.450703405728834,0.2251226939932629
26.95671302111345,0.21316501461529871
26.56748403648973,0.20383453868561374
26.258428353366885,0.19449584703161926
25.851682131059285,0.18500547188631122
25.580879434980858,0.17934724821926332
25.35252390219397,0.16637000119364823
25.14997196000788,0.15310220350827494
25.02932530018116,0.14605819048692473
24.891388900227476,0.13760511394241143
24.822745737834317,0.1288837896594176
24.757510368877576,0.12217181364392946
24.739102289997163,0.11364608470464523
24.65627564972567,0.10469905955751177
24.582960568544458,0.09620075037534466
24.48775800990906,0.08915269923344182
24.374204020480423,0.08268740510527725
24.198863698540833,0.0735193528987304
23.96256093880057,0.06685627397652374
23.657040323845997,0.06160520403077045
23.314411199025336,0.05325362102073397
22.918312282387678,0.04847365914937246
22.46697156305563,0.045900242190804894
21.971138229722293,0.043455549270374795
21.39130557944907,0.044571415439410934
20.775895040233387,0.055185099182335696
20.054012491924205,0.0702300690071563
19.279553617465332,0.08899901195070899
18.47507051675378,0.11031450549700483
17.646151345717072,0.13074336784663027
16.867518443692628,0.15172435260984418
16.13264428661886,0.1729558887392222
15.430784206182949,0.1953110666687925
14.704635925674424,0.21809678571131036
13.981571883101712,0.23916018918282492
