perturbation,mean,noise
-2.0,24.152173913043477,0.03717284003570955
-1.8,24.17391304347826,0.036784028346569506
-1.6,24.179347826086957,0.03868628104806587
-1.4,24.119565217391305,0.03780386886815671
-1.2,24.130434782608695,0.03901106449904506
-1.0,24.119565217391305,0.03588841820475696
-0.8,24.17391304347826,0.03828159761953411
-0.6,24.16304347826087,0.036503040426990374
-0.4,24.130434782608695,0.03600305915341266
-0.2,24.195652173913043,0.04291589741179355
0.0,24.424632352941178,0.08013451919733161
0.2,24.375,0.07213594198921262
0.4,23.197916666666668,0.20049252533401932
0.6,21.47596153846154,0.27294547002974145
0.8,17.1,0.3867071818100652
1.0,14.896666666666667,0.42573079572992395
1.2,12.535714285714286,0.40059237999572095
1.4,11.313559322033898,0.3762958154050721
1.6,11.1425,0.33731010769086844
1.8,10.745192307692308,0.3185732194839546
2.0,10.386222910216718,0.2872014851024123
2.2,9.905325443786982,0.28359166901722577
2.4,10.333333333333334,0.279561889941214
2.6,9.72391304347826,0.2725536568430106
2.8,9.741279069767442,0.2570046119905869
3.0,9.756559766763848,0.26384491014046024
3.2,9.952522255192878,0.2804130783065242
3.4,9.608166189111747,0.24504605657153875
3.6,9.633620689655173,0.25011905461253703
3.8,9.747819767441861,0.26584806988004
4.0,9.6657060518732,0.3027874937257586
