time,phosphorylation level
0.0,0.12933333333333333
1.0,0.17491666666666666
2.0,0.20883333333333334
3.0,0.24316666666666664
4.0,0.27241666666666664
5.0,0.29541666666666666
6.0,0.31175
7.0,0.3228333333333333
8.0,0.32900000000000007
9.0,0.3264166666666667
10.0,0.3160833333333333
11.0,0.30441666666666667
12.0,0.29033333333333333
13.0,0.2705
14.0,0.24550000000000002
15.0,0.22566666666666665
16.0,0.20283333333333337
17.0,0.18325000000000002
18.0,0.16283333333333336
19.0,0.14483333333333331
20.0,0.12916666666666668
21.0,0.11441666666666667
22.0,0.10566666666666667
23.0,0.10175
24.0,0.10425000000000002
25.0,0.11233333333333334
26.0,0.12308333333333332
27.0,0.13716666666666666
28.0,0.15525
29.0,0.17058333333333336
30.0,0.18841666666666668
31.0,0.20541666666666666
32.0,0.21666666666666667
33.0,0.22375
34.0,0.22633333333333333
35.0,0.22558333333333336
36.0,0.2221666666666667
37.0,0.2169166666666667
38.0,0.21
39.0,0.19916666666666666
40.0,0.18741666666666668
41.0,0.17383333333333334
42.0,0.15833333333333335
43.0,0.1445
44.0,0.13375
45.0,0.12266666666666667
46.0,0.11624999999999999
47.0,0.11516666666666667
48.0,0.11325
49.0,0.11566666666666665
50.0,0.1205
51.0,0.12883333333333333
52.0,0.13858333333333334
53.0,0.1509166666666667
54.0,0.16208333333333333
55.0,0.1740833333333333
56.0,0.18566666666666667
57.0,0.19125
58.0,0.19666666666666666
59.0,0.19533333333333336
60.0,0.196
61.0,0.19024999999999997
62.0,0.18366666666666667
63.0,0.17358333333333334
64.0,0.16016666666666668
65.0,0.14975000000000002
66.0,0.1365
67.0,0.12525
68.0,0.11641666666666667
69.0,0.10816666666666667
70.0,0.103
71.0,0.104
72.0,0.10558333333333333
73.0,0.113
74.0,0.11966666666666669
75.0,0.13208333333333333
76.0,0.1456666666666667
77.0,0.16008333333333333
78.0,0.17450000000000002
79.0,0.18475
80.0,0.19633333333333333
81.0,0.20108333333333334
82.0,0.20325
83.0,0.19824999999999998
84.0,0.1935
85.0,0.18883333333333335
86.0,0.18650000000000003
87.0,0.17541666666666667
88.0,0.16733333333333333
89.0,0.15566666666666668
90.0,0.14291666666666666
91.0,0.129
92.0,0.11783333333333335
93.0,0.10916666666666666
94.0,0.10316666666666668
95.0,0.10183333333333333
96.0,0.10525000000000001
97.0,0.10950000000000001
98.0,0.12150000000000001
99.0,0.13624999999999998
100.0,0.15283333333333332
101.0,0.16683333333333333
102.0,0.18225000000000002
103.0,0.19558333333333333
104.0,0.20700000000000002
105.0,0.21366666666666667
106.0,0.2159166666666667
107.0,0.21575000000000003
108.0,0.21175
109.0,0.20400000000000001
110.0,0.19358333333333336
111.0,0.18391666666666667
112.0,0.17216666666666666
113.0,0.16016666666666665
114.0,0.14641666666666667
115.0,0.13533333333333333
116.0,0.12233333333333334
117.0,0.11266666666666666
118.0,0.10608333333333334
119.0,0.10241666666666668
120.0,0.10158333333333332
121.0,0.10791666666666666
122.0,0.11483333333333333
123.0,0.12683333333333335
124.0,0.1424166666666667
125.0,0.15991666666666668
126.0,0.1805
127.0,0.198
128.0,0.21291666666666667
129.0,0.22675
130.0,0.2334166666666667
131.0,0.23708333333333334
132.0,0.2344166666666667
133.0,0.22749999999999998
134.0,0.22008333333333338
135.0,0.2089166666666667
136.0,0.19533333333333333
137.0,0.18158333333333335
138.0,0.16908333333333334
139.0,0.15541666666666668
140.0,0.14025
141.0,0.12833333333333333
142.0,0.11658333333333333
143.0,0.10983333333333334
144.0,0.10550000000000001
145.0,0.10583333333333333
146.0,0.11166666666666668
147.0,0.11833333333333335
148.0,0.12841666666666665
149.0,0.14366666666666666
150.0,0.15899999999999997
151.0,0.18066666666666667
152.0,0.19974999999999998
153.0,0.211
154.0,0.218
155.0,0.22158333333333335
156.0,0.22349999999999998
157.0,0.22133333333333335
158.0,0.21383333333333332
159.0,0.20750000000000002
160.0,0.19841666666666666
161.0,0.18591666666666667
162.0,0.17041666666666666
163.0,0.15866666666666668
164.0,0.14091666666666666
165.0,0.12783333333333333
166.0,0.11750000000000001
167.0,0.11041666666666666
168.0,0.10583333333333333
169.0,0.10541666666666667
170.0,0.10908333333333334
171.0,0.115
172.0,0.12691666666666668
173.0,0.1433333333333333
174.0,0.16125
175.0,0.17775
176.0,0.19933333333333333
177.0,0.21566666666666667
178.0,0.22708333333333333
179.0,0.23083333333333333
180.0,0.22883333333333333
181.0,0.22691666666666666
182.0,0.22141666666666665
183.0,0.21375
184.0,0.20308333333333334
185.0,0.19141666666666668
186.0,0.17758333333333337
187.0,0.16516666666666668
188.0,0.15150000000000002
189.0,0.13341666666666668
190.0,0.12250000000000001
191.0,0.11425
192.0,0.10883333333333334
193.0,0.10683333333333334
194.0,0.11183333333333334
195.0,0.11991666666666667
196.0,0.13225
197.0,0.14308333333333334
198.0,0.15508333333333332
199.0,0.17375
200.0,0.18858333333333333
201.0,0.20333333333333337
202.0,0.21025
203.0,0.21641666666666665
204.0,0.21975000000000003
205.0,0.2164166666666667
206.0,0.21458333333333335
207.0,0.20891666666666667
208.0,0.199
209.0,0.18783333333333332
210.0,0.17608333333333334
211.0,0.162
212.0,0.15075
213.0,0.14016666666666666
214.0,0.13116666666666665
215.0,0.12133333333333333
216.0,0.11508333333333333
217.0,0.11275
218.0,0.113
219.0,0.11400000000000002
220.0,0.1175
221.0,0.12325000000000001
222.0,0.1345
223.0,0.14533333333333334
224.0,0.15583333333333335
225.0,0.17016666666666666
226.0,0.17850000000000002
227.0,0.18899999999999997
228.0,0.1955
229.0,0.19725000000000004
230.0,0.19708333333333336
231.0,0.19175000000000003
232.0,0.18691666666666668
233.0,0.18150000000000002
234.0,0.17175
235.0,0.15933333333333333
236.0,0.14758333333333334
237.0,0.13758333333333334
238.0,0.1275
239.0,0.11375
240.0,0.10275000000000001
241.0,0.09583333333333335
242.0,0.09683333333333334
243.0,0.09991666666666665
244.0,0.10708333333333332
245.0,0.11791666666666668
246.0,0.13225
247.0,0.15250000000000002
248.0,0.16991666666666666
249.0,0.18625000000000003
250.0,0.20141666666666666
251.0,0.21708333333333335
252.0,0.2295
253.0,0.2339166666666667
254.0,0.23400000000000004
255.0,0.23391666666666666
256.0,0.22741666666666668
257.0,0.21733333333333335
258.0,0.20825
259.0,0.19416666666666668
260.0,0.17850000000000002
261.0,0.1635
262.0,0.14866666666666667
263.0,0.135
