time,phosphorylation level
0.0,0.11916666666666666
1.0,0.1561904761904762
2.0,0.1911904761904762
3.0,0.22845238095238096
4.0,0.25166666666666665
5.0,0.27249999999999996
6.0,0.28416666666666673
7.0,0.29190476190476194
8.0,0.29369047619047617
9.0,0.29178571428571426
10.0,0.28654761904761905
11.0,0.27714285714285714
12.0,0.26654761904761903
13.0,0.2528571428571429
14.0,0.2336904761904762
15.0,0.21833333333333335
16.0,0.19999999999999998
17.0,0.1798809523809524
18.0,0.15928571428571428
19.0,0.1392857142857143
20.0,0.1236904761904762
21.0,0.10892857142857143
22.0,0.09916666666666668
23.0,0.09369047619047619
24.0,0.09404761904761906
25.0,0.10071428571428573
26.0,0.1125
27.0,0.1285714285714286
28.0,0.14357142857142857
29.0,0.1605952380952381
30.0,0.18
31.0,0.19773809523809524
32.0,0.2094047619047619
33.0,0.21904761904761905
34.0,0.22714285714285715
35.0,0.22785714285714284
36.0,0.22523809523809527
37.0,0.2229761904761905
38.0,0.2169047619047619
39.0,0.2073809523809524
40.0,0.195952380952381
41.0,0.18404761904761907
42.0,0.17166666666666666
43.0,0.15357142857142858
44.0,0.1392857142857143
45.0,0.12773809523809523
46.0,0.11738095238095239
47.0,0.10892857142857144
48.0,0.09988095238095238
49.0,0.0975
50.0,0.09845238095238094
51.0,0.10250000000000001
52.0,0.1125
53.0,0.12380952380952381
54.0,0.13571428571428573
55.0,0.14976190476190476
56.0,0.16273809523809524
57.0,0.17714285714285716
58.0,0.1886904761904762
59.0,0.19845238095238096
60.0,0.20511904761904762
61.0,0.20690476190476192
62.0,0.21059523809523809
63.0,0.20321428571428574
64.0,0.19666666666666668
65.0,0.18773809523809523
66.0,0.17750000000000002
67.0,0.16583333333333333
68.0,0.1570238095238095
69.0,0.1457142857142857
70.0,0.13523809523809524
71.0,0.1261904761904762
72.0,0.11785714285714287
73.0,0.1117857142857143
74.0,0.10940476190476191
75.0,0.1055952380952381
76.0,0.10654761904761904
77.0,0.11107142857142857
78.0,0.11428571428571428
79.0,0.12380952380952381
80.0,0.13702380952380955
81.0,0.14904761904761907
82.0,0.16047619047619047
83.0,0.1742857142857143
84.0,0.18047619047619048
85.0,0.18619047619047618
86.0,0.18892857142857145
87.0,0.19273809523809524
88.0,0.1905952380952381
89.0,0.18404761904761907
90.0,0.18142857142857144
91.0,0.17642857142857143
92.0,0.16595238095238096
93.0,0.1554761904761905
94.0,0.14511904761904762
95.0,0.13464285714285715
96.0,0.12380952380952381
97.0,0.11678571428571428
98.0,0.10654761904761906
99.0,0.10190476190476191
100.0,0.10214285714285715
101.0,0.10464285714285715
102.0,0.11011904761904762
103.0,0.1155952380952381
104.0,0.1275
105.0,0.14154761904761906
106.0,0.15321428571428572
107.0,0.1629761904761905
108.0,0.17285714285714288
109.0,0.18226190476190476
110.0,0.18892857142857142
111.0,0.19178571428571428
112.0,0.1929761904761905
113.0,0.19142857142857145
114.0,0.18738095238095237
115.0,0.18083333333333335
116.0,0.1738095238095238
117.0,0.16559523809523807
118.0,0.1580952380952381
119.0,0.15083333333333332
120.0,0.13988095238095238
121.0,0.1294047619047619
122.0,0.12142857142857143
123.0,0.115
124.0,0.11035714285714285
125.0,0.10714285714285715
126.0,0.10595238095238096
127.0,0.10452380952380952
128.0,0.10892857142857144
129.0,0.1144047619047619
130.0,0.1205952380952381
131.0,0.1275
132.0,0.13845238095238097
133.0,0.14833333333333332
134.0,0.1598809523809524
135.0,0.17214285714285715
136.0,0.18333333333333335
137.0,0.19142857142857145
138.0,0.19583333333333333
139.0,0.19714285714285715
140.0,0.19630952380952382
141.0,0.18904761904761905
142.0,0.181547619047619
143.0,0.17142857142857143
144.0,0.15869047619047622
145.0,0.14845238095238095
146.0,0.13523809523809524
147.0,0.12369047619047618
148.0,0.11345238095238096
149.0,0.1030952380952381
150.0,0.09464285714285714
151.0,0.09309523809523808
152.0,0.09654761904761905
153.0,0.10333333333333335
154.0,0.11190476190476191
155.0,0.12404761904761905
156.0,0.1363095238095238
157.0,0.15107142857142855
158.0,0.1686904761904762
159.0,0.18500000000000003
160.0,0.19738095238095238
161.0,0.21023809523809525
162.0,0.21845238095238095
163.0,0.21964285714285714
164.0,0.2182142857142857
165.0,0.21714285714285717
166.0,0.21154761904761904
167.0,0.20202380952380952
168.0,0.19488095238095238
169.0,0.1825
170.0,0.16892857142857143
171.0,0.15666666666666665
172.0,0.1411904761904762
173.0,0.1279761904761905
174.0,0.11440476190476191
175.0,0.10488095238095238
176.0,0.10202380952380952
