time,phosphorylation level
0.0,0.12214285714285715
1.0,0.15857142857142856
2.0,0.19369047619047622
3.0,0.23023809523809524
4.0,0.2620238095238095
5.0,0.2807142857142857
6.0,0.2930952380952381
7.0,0.3005952380952381
8.0,0.30000000000000004
9.0,0.2980952380952381
10.0,0.28654761904761905
11.0,0.2727380952380952
12.0,0.2571428571428571
13.0,0.24083333333333334
14.0,0.2179761904761905
15.0,0.20214285714285712
16.0,0.18047619047619046
17.0,0.16440476190476191
18.0,0.14654761904761907
19.0,0.13107142857142856
20.0,0.11869047619047621
21.0,0.10726190476190475
22.0,0.09916666666666668
23.0,0.09833333333333333
24.0,0.10047619047619048
25.0,0.10916666666666668
26.0,0.12261904761904761
27.0,0.13595238095238096
28.0,0.155
29.0,0.1754761904761905
30.0,0.19392857142857142
31.0,0.20702380952380953
32.0,0.21416666666666664
33.0,0.22404761904761905
34.0,0.22571428571428567
35.0,0.22059523809523812
36.0,0.2167857142857143
37.0,0.2086904761904762
38.0,0.19797619047619047
39.0,0.1855952380952381
40.0,0.1692857142857143
41.0,0.1525
42.0,0.14154761904761906
43.0,0.1298809523809524
44.0,0.11892857142857144
45.0,0.10916666666666666
46.0,0.10250000000000001
47.0,0.10380952380952381
48.0,0.10630952380952381
49.0,0.11273809523809523
50.0,0.12476190476190475
51.0,0.13535714285714284
52.0,0.14904761904761907
53.0,0.16071428571428573
54.0,0.17404761904761906
55.0,0.18857142857142856
56.0,0.19761904761904764
57.0,0.20630952380952383
58.0,0.21535714285714286
59.0,0.21654761904761904
60.0,0.21476190476190476
61.0,0.2070238095238095
62.0,0.19833333333333333
63.0,0.1875
64.0,0.1757142857142857
65.0,0.16666666666666669
66.0,0.15166666666666664
67.0,0.14095238095238097
68.0,0.1275
69.0,0.11892857142857143
70.0,0.11345238095238096
71.0,0.1080952380952381
72.0,0.10583333333333333
73.0,0.10333333333333333
74.0,0.10666666666666666
75.0,0.10976190476190475
76.0,0.11750000000000001
77.0,0.12773809523809526
78.0,0.13904761904761903
79.0,0.15047619047619049
80.0,0.15964285714285714
81.0,0.1744047619047619
82.0,0.18571428571428572
83.0,0.19535714285714287
84.0,0.20238095238095238
85.0,0.20107142857142857
86.0,0.1969047619047619
87.0,0.19226190476190477
88.0,0.18238095238095237
89.0,0.17345238095238097
90.0,0.16857142857142857
91.0,0.15904761904761905
92.0,0.14797619047619048
93.0,0.13476190476190475
94.0,0.12404761904761905
95.0,0.11273809523809523
96.0,0.10928571428571429
97.0,0.10428571428571429
98.0,0.1044047619047619
99.0,0.10761904761904763
100.0,0.1111904761904762
101.0,0.11392857142857143
102.0,0.1195238095238095
103.0,0.12714285714285714
104.0,0.13571428571428573
105.0,0.15023809523809523
106.0,0.16535714285714287
107.0,0.17535714285714285
108.0,0.1869047619047619
109.0,0.19595238095238096
110.0,0.19654761904761903
111.0,0.20107142857142862
112.0,0.2005952380952381
113.0,0.19773809523809524
114.0,0.19654761904761905
115.0,0.18833333333333335
116.0,0.1794047619047619
117.0,0.16726190476190478
118.0,0.15761904761904763
119.0,0.1448809523809524
120.0,0.12964285714285714
121.0,0.11761904761904762
122.0,0.10857142857142857
123.0,0.10238095238095238
124.0,0.1005952380952381
125.0,0.09976190476190475
126.0,0.10428571428571429
127.0,0.11011904761904762
128.0,0.12095238095238095
129.0,0.13345238095238096
130.0,0.14964285714285716
131.0,0.1636904761904762
132.0,0.17547619047619048
133.0,0.19023809523809523
134.0,0.2035714285714286
135.0,0.21023809523809525
136.0,0.2136904761904762
137.0,0.21476190476190476
138.0,0.21273809523809523
139.0,0.20476190476190476
140.0,0.1963095238095238
141.0,0.18619047619047618
142.0,0.17357142857142857
143.0,0.15821428571428572
144.0,0.14440476190476192
145.0,0.13214285714285715
146.0,0.11904761904761904
147.0,0.10880952380952381
148.0,0.09583333333333334
149.0,0.09166666666666667
150.0,0.09107142857142857
151.0,0.09452380952380954
152.0,0.10178571428571428
153.0,0.11345238095238096
154.0,0.1244047619047619
155.0,0.13880952380952383
156.0,0.1525
157.0,0.17011904761904761
158.0,0.1836904761904762
159.0,0.19511904761904764
160.0,0.2063095238095238
161.0,0.21285714285714286
162.0,0.21571428571428572
163.0,0.215
164.0,0.20869047619047618
165.0,0.20416666666666666
166.0,0.19642857142857142
167.0,0.18595238095238095
168.0,0.17440476190476192
169.0,0.16035714285714284
170.0,0.14511904761904762
171.0,0.13023809523809524
172.0,0.12202380952380953
173.0,0.11083333333333334
174.0,0.10226190476190475
175.0,0.09535714285714286
176.0,0.09142857142857143
177.0,0.0905952380952381
178.0,0.09464285714285715
179.0,0.10476190476190476
180.0,0.11797619047619047
181.0,0.1361904761904762
182.0,0.15000000000000002
183.0,0.16904761904761903
184.0,0.1876190476190476
185.0,0.20488095238095236
186.0,0.21476190476190476
187.0,0.22142857142857142
188.0,0.22726190476190475
189.0,0.23011904761904764
190.0,0.2260714285714286
191.0,0.22071428571428572
192.0,0.21154761904761904
193.0,0.20166666666666666
194.0,0.19023809523809526
195.0,0.17654761904761906
196.0,0.16297619047619044
197.0,0.14690476190476193
198.0,0.13452380952380955
199.0,0.12095238095238095
200.0,0.1113095238095238
201.0,0.10095238095238095
202.0,0.09523809523809525
203.0,0.09309523809523809
204.0,0.09666666666666668
205.0,0.10535714285714286
206.0,0.11547619047619048
207.0,0.12940476190476188
208.0,0.14904761904761904
209.0,0.16880952380952383
210.0,0.18773809523809526
211.0,0.20404761904761906
212.0,0.2141666666666667
213.0,0.22083333333333335
214.0,0.22511904761904764
215.0,0.2257142857142857
216.0,0.21845238095238095
217.0,0.2144047619047619
218.0,0.2067857142857143
219.0,0.19285714285714284
220.0,0.18154761904761907
221.0,0.16916666666666666
222.0,0.15642857142857142
223.0,0.14261904761904762
224.0,0.1301190476190476
225.0,0.11833333333333335
226.0,0.11071428571428572
227.0,0.10702380952380952
228.0,0.1036904761904762
229.0,0.105
230.0,0.11297619047619048
231.0,0.12035714285714287
232.0,0.13452380952380952
233.0,0.1445238095238095
234.0,0.15738095238095237
235.0,0.1732142857142857
236.0,0.1854761904761905
237.0,0.1892857142857143
238.0,0.19333333333333336
239.0,0.19345238095238096
240.0,0.1910714285714286
241.0,0.1863095238095238
242.0,0.17904761904761907
243.0,0.17107142857142857
244.0,0.16333333333333333
245.0,0.15226190476190476
246.0,0.1405952380952381
247.0,0.13202380952380954
248.0,0.12226190476190477
249.0,0.11428571428571428
250.0,0.10797619047619048
251.0,0.10488095238095238
252.0,0.10928571428571429
253.0,0.11500000000000002
254.0,0.125
255.0,0.1330952380952381
256.0,0.14380952380952383
257.0,0.15821428571428572
258.0,0.16833333333333333
259.0,0.17940476190476193
260.0,0.1902380952380952
261.0,0.19297619047619047
262.0,0.19428571428571428
263.0,0.18833333333333335
264.0,0.1823809523809524
265.0,0.1754761904761905
266.0,0.16869047619047622
267.0,0.15928571428571428
268.0,0.15059523809523812
269.0,0.13952380952380952
270.0,0.1275
271.0,0.11750000000000001
272.0,0.10928571428571429
273.0,0.1036904761904762
274.0,0.10190476190476191
275.0,0.10464285714285715
276.0,0.10714285714285716
277.0,0.11488095238095236
278.0,0.12726190476190474
279.0,0.13607142857142857
280.0,0.1448809523809524
281.0,0.15714285714285714
282.0,0.16952380952380952
283.0,0.18476190476190477
284.0,0.1948809523809524
285.0,0.20333333333333334
286.0,0.20666666666666667
287.0,0.20559523809523814
288.0,0.20416666666666664
289.0,0.19833333333333333
290.0,0.19345238095238096
291.0,0.18285714285714286
292.0,0.17214285714285715
293.0,0.16595238095238096
294.0,0.15261904761904763
295.0,0.14166666666666666
296.0,0.13130952380952382
297.0,0.12154761904761907
298.0,0.11202380952380951
299.0,0.10404761904761906
300.0,0.10035714285714285
301.0,0.10214285714285715
302.0,0.10595238095238095
303.0,0.11416666666666667
304.0,0.12166666666666667
305.0,0.13571428571428573
306.0,0.15273809523809526
307.0,0.1657142857142857
308.0,0.18095238095238098
309.0,0.19595238095238093
310.0,0.2019047619047619
311.0,0.20976190476190476
312.0,0.2142857142857143
313.0,0.21309523809523812
314.0,0.21011904761904762
315.0,0.20095238095238094
316.0,0.1905952380952381
317.0,0.17773809523809525
318.0,0.16595238095238093
319.0,0.15285714285714286
320.0,0.13857142857142857
321.0,0.12488095238095237
322.0,0.11488095238095239
323.0,0.10404761904761906
324.0,0.09773809523809525
325.0,0.09702380952380953
326.0,0.10083333333333334
327.0,0.10607142857142858
328.0,0.11273809523809525
329.0,0.12357142857142858
330.0,0.1330952380952381
331.0,0.14916666666666667
332.0,0.16464285714285717
333.0,0.17988095238095236
334.0,0.193452380952381
335.0,0.2038095238095238
336.0,0.20845238095238094
337.0,0.21202380952380953
338.0,0.20892857142857144
339.0,0.20678571428571427
340.0,0.19976190476190478
341.0,0.19023809523809523
342.0,0.17833333333333334
343.0,0.16654761904761906
344.0,0.15273809523809523
345.0,0.1405952380952381
346.0,0.12916666666666668
347.0,0.11988095238095238
348.0,0.1142857142857143
349.0,0.11011904761904763
350.0,0.10714285714285714
351.0,0.10726190476190477
352.0,0.11226190476190476
353.0,0.1186904761904762
354.0,0.12785714285714284
355.0,0.1392857142857143
356.0,0.14773809523809522
357.0,0.1570238095238095
358.0,0.16738095238095238
359.0,0.17547619047619048
360.0,0.1788095238095238
361.0,0.18404761904761904
362.0,0.18499999999999997
363.0,0.18083333333333332
364.0,0.17892857142857146
365.0,0.1717857142857143
366.0,0.16523809523809524
367.0,0.1554761904761905
368.0,0.14595238095238097
369.0,0.1355952380952381
370.0,0.1257142857142857
371.0,0.11571428571428571
372.0,0.10892857142857143
373.0,0.1042857142857143
374.0,0.10154761904761905
375.0,0.0994047619047619
376.0,0.10452380952380953
377.0,0.11345238095238096
378.0,0.12107142857142857
379.0,0.13476190476190475
380.0,0.14797619047619048
381.0,0.16464285714285715
382.0,0.1792857142857143
383.0,0.1935714285714286
384.0,0.20392857142857146
385.0,0.20880952380952378
386.0,0.20797619047619048
387.0,0.20595238095238097
388.0,0.20202380952380952
389.0,0.1953571428571429
390.0,0.1875
391.0,0.17630952380952383
392.0,0.16345238095238096
393.0,0.1514285714285714
394.0,0.1416666666666667
395.0,0.13035714285714287
396.0,0.11785714285714287
397.0,0.11071428571428571
398.0,0.10238095238095238
399.0,0.09952380952380953
400.0,0.10142857142857144
401.0,0.10226190476190476
402.0,0.11202380952380953
403.0,0.1255952380952381
404.0,0.14107142857142857
405.0,0.15511904761904763
406.0,0.1686904761904762
407.0,0.18285714285714288
408.0,0.19226190476190477
409.0,0.20083333333333334
410.0,0.20476190476190476
411.0,0.20464285714285715
412.0,0.20273809523809527
413.0,0.20047619047619047
414.0,0.19357142857142856
415.0,0.18726190476190474
416.0,0.17773809523809525
417.0,0.1688095238095238
418.0,0.15845238095238096
419.0,0.14619047619047618
420.0,0.13583333333333333
421.0,0.12404761904761905
422.0,0.11642857142857142
423.0,0.10738095238095238
424.0,0.10404761904761904
425.0,0.1005952380952381
426.0,0.09857142857142857
427.0,0.10369047619047621
428.0,0.10964285714285714
429.0,0.12071428571428572
430.0,0.13142857142857142
431.0,0.14511904761904762
432.0,0.16107142857142856
433.0,0.17130952380952383
434.0,0.1848809523809524
435.0,0.1980952380952381
436.0,0.20500000000000002
437.0,0.21238095238095236
438.0,0.21285714285714288
439.0,0.21035714285714285
440.0,0.2060714285714286
441.0,0.1961904761904762
442.0,0.18714285714285717
443.0,0.17821428571428571
444.0,0.1661904761904762
445.0,0.15416666666666667
446.0,0.14261904761904762
447.0,0.1330952380952381
448.0,0.1225
449.0,0.115
450.0,0.10916666666666666
451.0,0.1061904761904762
452.0,0.10630952380952381
453.0,0.10833333333333335
454.0,0.11321428571428571
455.0,0.1220238095238095
456.0,0.1351190476190476
457.0,0.1457142857142857
458.0,0.1575
459.0,0.16773809523809521
460.0,0.17738095238095242
461.0,0.18642857142857144
462.0,0.19726190476190478
463.0,0.20297619047619048
464.0,0.20119047619047617
465.0,0.19666666666666666
466.0,0.1923809523809524
467.0,0.18726190476190477
468.0,0.18226190476190476
469.0,0.1705952380952381
470.0,0.16023809523809524
471.0,0.1476190476190476
472.0,0.13738095238095238
473.0,0.1305952380952381
474.0,0.12
