time,phosphorylation level
236.09999999999087,0.17241666666666666
236.19999999999087,0.1714166666666667
236.29999999999086,0.17074999999999999
236.39999999999085,0.17016666666666666
236.49999999999085,0.17024999999999998
236.59999999999084,0.16958333333333334
236.69999999999084,0.16949999999999998
236.79999999999083,0.169
236.89999999999083,0.169
236.99999999999082,0.16833333333333333
237.0999999999908,0.16766666666666666
237.1999999999908,0.16716666666666666
237.2999999999908,0.16633333333333333
237.3999999999908,0.16541666666666666
237.4999999999908,0.16516666666666666
237.59999999999079,0.16508333333333333
237.69999999999078,0.16458333333333333
237.79999999999077,0.16416666666666666
237.89999999999077,0.16383333333333333
237.99999999999076,0.16308333333333336
238.09999999999076,0.16258333333333333
238.19999999999075,0.162
238.29999999999075,0.162
238.39999999999074,0.16191666666666668
238.49999999999073,0.16125
238.59999999999073,0.16058333333333333
238.69999999999072,0.16066666666666665
238.79999999999072,0.16075
238.8999999999907,0.1605
238.9999999999907,0.16025
239.0999999999907,0.15983333333333336
239.1999999999907,0.1595
239.2999999999907,0.15933333333333333
239.39999999999068,0.15866666666666668
239.49999999999068,0.15833333333333333
239.59999999999067,0.158
239.69999999999067,0.158
239.79999999999066,0.15791666666666668
239.89999999999065,0.15733333333333335
239.99999999999065,0.15983333333333333
240.09999999999064,0.162
240.19999999999064,0.16425
240.29999999999063,0.166
240.39999999999063,0.16841666666666666
240.49999999999062,0.17033333333333334
240.59999999999062,0.17208333333333334
240.6999999999906,0.17458333333333334
240.7999999999906,0.17633333333333334
240.8999999999906,0.17791666666666667
240.9999999999906,0.17966666666666667
241.0999999999906,0.18191666666666667
241.19999999999058,0.18383333333333332
241.29999999999058,0.18558333333333335
241.39999999999057,0.18716666666666668
241.49999999999056,0.18933333333333333
241.59999999999056,0.19116666666666668
241.69999999999055,0.19383333333333333
241.79999999999055,0.19516666666666665
241.89999999999054,0.19675
241.99999999999054,0.19916666666666666
242.09999999999053,0.20074999999999998
242.19999999999052,0.2033333333333333
242.29999999999052,0.20625000000000002
242.3999999999905,0.20783333333333334
242.4999999999905,0.20866666666666667
242.5999999999905,0.21200000000000002
242.6999999999905,0.21416666666666667
242.7999999999905,0.21599999999999997
242.89999999999048,0.21833333333333335
242.99999999999048,0.22075
243.09999999999047,0.22316666666666668
