"#period","damping","phase diffusion coefficient"
24.079023249927964,0.0010526245486703351,0.00003502349000204102
23.990828372083424,0.0010197192900436656,0.00006849926615104083
23.49677875562914,0.0013698169698838777,0.000030315317056877643
23.1415266963653,0.0013115773065405258,0.00005892517743468615
23.997507931179243,0.0014654851726571055,0.000037533367306364274
23.383451863354043,0.0012747023489478595,0.00007115753483413246
23.18782236296583,0.001740503766283681,0.00008463850563878938
23.719185808590634,0.001861042751179806,0.00006752815770650201
23.611384158836607,0.0015128958446710577,0.00003115131689089184
24.238185847224475,0.0010713706582830772,0.00008203284696642911
24.14967802515353,0.0014963514934458971,0.0000786011480231496
24.16686698609037,0.001216694148268537,0.00007661617870866328
23.35028346303938,0.0007235148323715789,0.00002220112560364921
24.323036673442815,0.0011977820656370035,0.00008170549056874632
23.340252263496698,0.0017800718913617874,0.00008137484868025416
23.9805815846988,0.0012682295313843738,0.00010773492705996072
23.782142960980902,0.0015096614410621718,0.000024856249432623506
23.991520664077857,0.001608643732024834,0.00009275444985503883
23.85455357406409,0.004520141341320742,0.00009489657058198155
25.41867434296084,0.004575054906208167,0.00001908977843933188
24.199152584666727,0.0053969528674482885,0.00003521348463179132
23.796901290500426,0.0014874543655169323,0.0001259686076215047
24.309717504621094,0.00515924507766265,0.00006171009283094561
24.567190129955712,0.003376347112206617,0.00002422858865148248
24.511949715925983,0.011033273886455747,0.0000934634739735043
24.60133772419997,0.001163061443805243,0.00010639331480561964
28.7790157863973,0.0304348486363596,0.00008411211601362961
21.33758450068624,0.008945641656037515,0.00006615501572803517
25.927329235573175,0.0016274121526870986,0.0003798700112009911
23.476299963944236,0.004854690895955995,0.00003850959031221141
24.630614308051733,0.02511157504688923,0.00015505375016597453
26.314510118400925,0.0036320363817047593,0.000023765750679433315
24.27919585924463,0.0008393982362765784,0.000027069982050724572
22.281627676057255,0.007513479773667129,0.00009030675806247851
24.38269128003889,0.0010522502115651714,0.00006777129289833406
25.106025956686583,0.001069186615215035,0.00008297512246238447
24.737331485977958,0.0009230067210161658,0.00006384273939422085
24.41945307986787,0.0012357539008826704,0.000069775237617074
24.401841946855864,0.0008151137711948347,0.00006168426448130033
23.82146857290207,0.0017434816503507998,0.00006284790519537066
25.167942021883945,0.0029832084999899824,0.00003544737371819414
25.327832036176474,0.01039507842710473,0.000030086569816922267
23.318175204401047,0.005201579555527161,0.000036766002351494365
24.902515972538797,0.005390862662122183,0.00021952981001300835
24.14808387465001,0.0015186886101170765,0.00007060760204829408
24.342884253043884,0.0013385008280804953,0.000057195131630335765
24.692313037816028,0.001203478816514829,0.00010143100829532603
24.4807872785296,0.0014381042264343545,0.00006617039007795964
24.845266437449112,0.0009502711556854038,0.00002461505348055416
24.588578637385044,0.0017488857920225627,0.00014049198863015218
24.301389797359253,0.006715576903031199,0.0006168019868013517
25.13826788068965,0.004008139875751743,0.0000465497389267361
24.40416386098692,0.0012536908234754155,0.000056000763007398724
25.90569153997965,0.00264227527273095,0.000032579132368946514
25.819339694743466,0.015770658494841723,0.00019699735488744785
24.95076237631167,0.003983297032642125,0.0001497414431097655
