"#period","damping","phase diffusion coefficient"
26.781117761067712,0.018166608030943682,0.0004016758762659405
23.77825214118425,0.00591638083486028,0.00010208218346037053
23.381123972881205,0.009303509562182082,0.00007760846477524552
24.182408989299237,0.00739033830464328,0.00008057638272229687
23.49444071734188,0.002013620140142815,0.00004133954897891123
23.451516926969212,0.0007891748013446074,0.00006354472376458592
24.049868467840707,0.0036459293535099813,0.00005546898815140829
22.54712594427017,0.004419657422435491,0.0002566156636422715
24.157490076818256,0.0022790458746894137,0.00008055965319259825
24.16282770937214,0.0011685359503871627,0.000030225165248458383
24.873229046773645,0.008953408522767955,0.00003462436074805096
23.91677479013583,0.0006774690087921635,0.00005091937106279125
24.419307944787143,0.001327157243363366,0.00007742559769601059
23.830723693737227,0.001703841747266741,0.00005314641078990239
24.05862014436374,0.0010393549517208344,0.0000504873868998687
24.095449723172933,0.009830616308623252,0.000035924797295222557
23.87373440896982,0.002047678112020618,0.00009672772732789286
24.095031790132545,0.002151587461962285,0.00006631724090214868
24.21227521455229,0.0046271173215388555,0.0001061441006279722
24.352689587921425,0.00042570939863512174,0.00005719297529441992
24.659098573539097,0.012724480542044841,0.00006111623887297136
23.336410208285404,0.000632010946903759,0.00002620687397554381
24.158073027744738,0.003891201819726133,0.0001357053895437802
24.07786236906762,0.0018876637262495862,0.00004825957385597796
24.116611206675305,0.0016428688422633507,0.00008406189091074068
23.257374349575745,0.005250828364806965,0.00009607992784288823
23.563331088883,0.005734892170795454,0.00008152073385543503
24.288638899309834,0.0010623120367701856,0.00009723887624051308
23.613799476342948,0.0014375682229077766,0.00006321780378548668
23.661927723507638,0.0011823737193603762,0.000016481326028291065
23.49376969143644,0.0011844501032381442,0.00003629413238214505
24.287142934845924,0.001514784519505677,0.00003165322887131926
23.781113449330917,0.004324992595263604,0.0000567798853714036
23.45640538018571,0.0029144683379482297,0.00004106555977146422
23.65082832141812,0.005295365907039043,0.00009795759666913108
22.892215440351254,0.012644587241500081,0.00009631486698818312
23.126691231493247,0.0027168523670241616,0.000071547502522171
24.620662023678232,0.0036635539574117228,0.00006812515959039967
24.05175000545521,0.0011123553447835637,0.00007227579724812912
23.35545798118971,0.0018432851058757913,0.00005091267845644263
24.51425143427883,0.0007954756759588128,0.00003071988244887292
23.10631757006249,0.002962983289540637,0.00005842814974294781
24.174095683242093,0.004646653006440598,0.00016391022197071006
23.554762527061722,0.00411096574747411,0.0000696900144709397
24.116213818576952,0.0035945256922393335,0.00005029617401150548
24.31052935011625,0.00370849065946383,0.00004079773916115571
24.057087348270894,0.0016636220756392646,0.00007877314593298931
23.697296598614326,0.0013390825382559887,0.00008582295362443482
23.930321328301233,0.001700612039750538,0.00003630069920474135
23.814267713826123,0.001303212536878767,0.000029848763611883743
23.58460414969654,0.0010047217236542666,0.00008757976007530589
23.803091476287015,0.0011501638926162037,0.0000816518025245259
24.119107226447397,0.00504677490092313,0.00004220030357019483
24.54527900227292,0.000875759631630959,0.00008840510776714112
24.37655242764527,0.0009562745165148486,0.00007663188483229282
24.307084488214954,0.001423496505142173,0.00008397625520248154
23.960626776827407,0.0012290308475296444,0.000042641721810570394
24.249620621691278,0.0018382571599376443,0.000047417048696019314
24.06610295720155,0.0006711384131355393,0.000057037951294627344
