"#period","damping","phase diffusion coefficient"
24.32895126579569,0.0019674964456205066,0.00009008840410576335
24.34222551118889,0.0014342379573443805,0.0000580676687677951
24.77919709076737,0.0007876271773660195,0.00007027902821626744
24.440660302755415,0.001478405592252691,0.0000635382094709234
24.800620990332526,0.0011284338365570837,0.00006770365707531301
24.091540598878737,0.0013396261916655272,0.00007408741217311635
23.85406638556469,0.0018152139346659063,0.0000636244048370642
24.30422100432783,0.0013280572663259905,0.00013233782144700032
24.207571270180036,0.002313936798696234,0.00011332091834712897
24.56396933744754,0.000889128991388528,0.00008724721267808967
24.400543161987862,0.00121143370707089,0.00007652404641861104
24.53090617465442,0.0016424702245694807,0.00009259055409596451
23.71717462852066,0.001577894566826472,0.0000769179839775781
24.418315351833787,0.00132349051190655,0.00006988996745050718
25.239584593640537,0.0009720697914826196,0.00009138335476937691
23.31358448751633,0.002366555904488281,0.00015946779664520103
25.220348326656218,0.00516281205686376,0.000031438549628383374
25.455861536739306,0.006272212474226869,0.000028184690497794023
24.67698892170869,0.008336170580326648,0.00009879898886828515
24.385646023172857,0.002105489803774282,0.00008134453107603127
23.923951395179724,0.00212270702471674,0.0000681078134785729
24.24503108163439,0.0017643584937564183,0.0000872687877742658
25.010200029602494,0.0005690147709809889,0.00011516714442193858
24.146266326118,0.001487944308286649,0.00011121247167031013
23.901281333818492,0.001994929645890491,0.00011439939408135406
24.257297034416155,0.0014852862306231427,0.00009039205728143021
24.960059770494322,0.0020959699524433733,0.00009704601345286987
24.795711901106536,0.007382574437645597,0.00016924004895095817
24.316127461538287,0.0017346936238140038,0.00006469237083772031
24.13054240815034,0.0014915627108953535,0.0000274742735679763
24.523594441061597,0.0011320057148765058,0.00006368914627651584
24.189185082774873,0.00203855596668349,0.00008883081212227771
24.361150713301694,0.0018053715634334124,0.00009761052473673714
24.30152975294613,0.0013320898685087632,0.00007260469909078492
25.037283281242832,0.0005850165637786912,0.00010793696326189144
23.60768155976486,0.0012224041771196153,0.0000587266249378928
24.557848546117164,0.002395658959348679,0.00007398428353577696
23.90225687590004,0.0031594499722635006,0.00004882237601580708
25.178687051576954,0.0007150581550687853,0.00010525040937663918
24.643292977206517,0.0017300417405706366,0.0000922731990029197
24.43866207313569,0.0028949985809258497,0.00006921443958891103
24.20299321293403,0.001111004510895015,0.00008419729098563041
24.538062293353804,0.000611011718344391,0.00010140161830951595
23.9914927409751,0.0014759141630138128,0.00007628314719507476
25.363972663558542,0.0023330692018470782,0.00012795762309722878
24.898997262980828,0.0018174051840125017,0.00009954218936588437
24.393380310173786,0.002282243667545467,0.00008329308906462337
24.474604548988555,0.0015636113606612811,0.0001227072176642869
24.641323510687453,0.005669601131547199,0.00010062869118434844
24.670831920723806,0.0013955339171862259,0.0001130413512188701
24.543887539072973,0.0016940652168309896,0.000030458591961767198
24.295671388556922,0.0016287027091990292,0.00007916146751551706
23.461782734741593,0.0012029144541635844,0.00004789211550906744
24.621503385924296,0.002116093029991709,0.00011306165566342822
24.804859238511504,0.001829421031124061,0.00011305505312157007
23.910306230214005,0.0008300570352995762,0.00003918251649142498
24.62686538870339,0.0011983478673583544,0.00008587203213090275
24.199946123769667,0.001492201995186986,0.00006328712905443144
24.211185735620376,0.0004438082224047578,0.00009072162238325366
24.541533053675572,0.0005353294300194653,0.00010529185707328122
15.101278014586272,3.568492462176143e-9,0.00007068344843490432
14.651159674144964,3.481751291819605e-10,0.0001804425802437207
25.048215036300384,0.0012705022337549476,0.00003728385177926544
