"#period","damping","phase diffusion coefficient"
25.530271307438408,0.004911659594499253,0.00003878445251631367
24.72364959510381,0.0003542043881280458,0.0001771351843938891
23.404291469116995,0.0055783519517398645,0.00007229995109037861
24.458829662893255,0.002062549605891433,0.00006153390179515993
24.427350784551223,0.0012259515843074554,0.00010230684102840347
24.119986736542657,0.00045038158942234456,0.0001357466918250914
23.999735447610142,0.001557764755559705,0.00011598328231011968
23.217957978591013,0.005316843717240182,0.0001574570947116031
23.948750390635624,0.0018910539344598187,0.00008167981708440133
23.992144532305264,0.0017661596470601249,0.00010025083953123047
25.13341315133639,0.002968029540874328,0.00010358599355475827
24.419564558863605,0.001218835438464034,0.00007034184158045975
24.609260899056636,0.001409234895024571,0.00008916950223871995
23.844963236943244,0.0011746206372434207,0.00009004626088232128
24.99158845391849,0.0011811944673525002,0.00005436774707977378
23.85497503529978,0.0014255922819969057,0.00007490990517636885
23.77028270394118,0.0015192141054797689,0.00006736936598801902
24.56349137256642,0.0009197727088040945,0.00005067507793693554
24.238188049361803,0.002232143484260446,0.00012440664569588917
24.461481205796556,0.0007594452985032351,0.00007984519751034466
24.76182102622184,0.0010817428804001552,0.00007938637042351284
24.36369444958242,0.0019532292582834804,0.00006356395746546626
24.663454426996033,0.0014413056398166445,0.0000786291390040998
24.622240930337504,0.002135701485483724,0.00009024392977390663
25.15538723566915,0.0015611885572427632,0.00008533658358002066
24.091709230154137,0.0008731604584554408,0.00007380250256456255
24.677776607294557,0.001488676414062558,0.00006230695614269139
24.403715016076625,0.0019475026483971286,0.00007814539552537586
24.211873647695025,0.009616353480250797,0.00006916040458115174
25.57991107461796,0.008501468891746671,0.00010521962244856442
23.358313101142777,0.002810678544381465,0.000033284314428419074
24.585749646683173,0.011282166812127169,0.0001368946213935109
24.870312470608717,9.393927747291644e-6,0.00005472787913648673
25.942272935504942,0.0000812390574308081,0.000012833003335348616
25.471526086020983,0.0012190071749567574,0.00002798872964080495
24.102272184551953,0.005731045675698129,0.00016760882991173268
25.12493182946608,1.2360405626956884e-11,0.00003185125949647215
24.875280855448445,9.039447168662705e-10,0.00006936826724337042
24.593871711839174,0.008205023565095691,0.0001276153331780158
25.073243559884794,4.956007589971931e-10,0.000029573292364434484
25.26736421129643,6.23736044564603e-10,0.00004277369659983435
25.16022170141773,5.283855693327218e-9,0.00006438060632613802
24.780957653355145,0.0022544529917430346,0.00005840812026946997
24.101712799012514,0.006707817759958317,0.00014143594457122254
24.032424614550067,0.0028358923973855936,0.00018566631293586824
24.387567696689125,0.003002746753661485,0.00011060188711905598
24.503382579258467,0.001946474662174971,0.0001051729974318764
25.30963037457367,0.011755037671981066,0.00013668038135642273
24.419294529511646,7.705752002519255e-10,0.00022045441583784487
25.41446324725596,0.0033378509833413787,0.00002537728892198664
24.086698058619163,3.6918306697770826e-10,0.0000995310177884445
25.083513896694946,0.00549894645051435,0.00008990041709232566
24.889386915741614,0.002506509843467089,0.0001691920352206428
24.94041843079106,0.001970014049092731,0.00005070451753443774
25.12590657979301,0.0002972268719550918,0.0001010284390847222
24.07551291386082,0.0023605373160078226,0.00004368821328427298
24.93539433644282,0.005511950438434593,0.00005376834368556229
25.975822505314884,0.0005111872711302284,0.000022922947341131422
23.59052677697196,0.0016824573353774576,0.00002676228637722409
24.58416848382291,0.0011305782028728706,0.00004783756094997406
24.787410731037763,0.001425393915603678,0.00006615798903709911
24.05801404125382,0.006217886834513011,0.0001634472487861911
24.58545594211886,5.303708997785699e-9,0.00015639525983905306
24.20468128195779,0.001956747650357534,0.00011907900489392842
